#        5      400
    1.000000000000E-06    1.559068710917E+02    3.117691453657E+13    1.247076581453E+14    2.805922308265E+14    4.988306325802E+14
    3.150683726861E-04   -5.998371543324E+00    3.140678666127E+08    1.256271484441E+09    2.826610847488E+09    5.025085955753E+09
    1.257273490744E-03   -5.999888856926E+00    1.972302308307E+07    7.889211033161E+07    1.775072557459E+08    3.155684593258E+08
    2.827615354175E-03   -5.999951853561E+00    3.899346257150E+06    1.559740302839E+07    3.509416431379E+07    6.238963011335E+07
    5.026093962978E-03   -5.999905866232E+00    1.234155304431E+06    4.936639217423E+06    1.110744573907E+07    1.974657486939E+07
    7.852709317153E-03   -5.999783791692E+00    5.055788941261E+05    2.022333575847E+06    4.550258045383E+06    8.089352302733E+06
    1.130746141670E-02   -5.999555841329E+00    2.438328515617E+05    9.753494049104E+05    2.194543660492E+06    3.901415618305E+06
    1.539035026162E-02   -5.999178889328E+00    1.316183160440E+05    5.264912617103E+05    1.184612837821E+06    2.105983044376E+06
    2.010137585191E-02   -5.998600213873E+00    7.715210846043E+04    3.086264296411E+05    6.944169649421E+05    1.234523714364E+06
    2.544053818757E-02   -5.997758543481E+00    4.816443450824E+04    1.926757313078E+05    4.335278926404E+05    7.707209185060E+05
    3.140783726861E-02   -5.996584610244E+00    3.159909610252E+04    1.264143741634E+05    2.844398375982E+05    5.056754864069E+05
    3.800327309502E-02   -5.995001031573E+00    2.158094713233E+04    8.634177353207E+04    1.942764841983E+05    3.453850791310E+05
    4.522684566680E-02   -5.992922569931E+00    1.523595713784E+04    6.096180731883E+04    1.371715576205E+05    2.438652080428E+05
    5.307855498395E-02   -5.990256262655E+00    1.106011891345E+04    4.425844642241E+04    9.958899227068E+04    1.770517564582E+05
    6.155840104648E-02   -5.986901622013E+00    8.221334645210E+03    3.290329928557E+04    7.403990701950E+04    1.316311578470E+05
    7.066638385437E-02   -5.982750892033E+00    6.237219383664E+03    2.496682578723E+04    5.618283645984E+04    9.988525140149E+04
    8.040250340764E-02   -5.977689360756E+00    4.816763876668E+03    1.928498857468E+04    4.339869640469E+04    7.715788736670E+04
    9.076675970628E-02   -5.971595758702E+00    3.778275348278E+03    1.513101618033E+04    3.405225090041E+04    6.054197950852E+04
    1.017591527503E-01   -5.964342715330E+00    3.004865192913E+03    1.203735379975E+04    2.709150147780E+04    4.816730822708E+04
    1.133796825397E-01   -5.955797324205E+00    2.419328523866E+03    9.695181487398E+03    2.182160309328E+04    3.879859334152E+04
    1.256283490744E-01   -5.945821789636E+00    1.969466813328E+03    7.895704718648E+03    1.777276789418E+04    3.160065633993E+04
    1.385051523546E-01   -5.934274188808E+00    1.619244994865E+03    6.494782802001E+03    1.462067914723E+04    2.599693403054E+04
    1.520100923801E-01   -5.921009340621E+00    1.343316128243E+03    5.391027540971E+03    1.213721322885E+04    2.158187319188E+04
    1.661431691509E-01   -5.905879786299E+00    1.123547090470E+03    4.511906001221E+03    1.015917085247E+04    1.806534164423E+04
    1.809043826672E-01   -5.888736892065E+00    9.467647374625E+02    3.804725160510E+03    8.567992532257E+03    1.523656685270E+04
    1.962937329288E-01   -5.869432067453E+00    8.032642205691E+02    3.230665178465E+03    7.276333441626E+03    1.294026901005E+04
    2.123112199358E-01   -5.847818101014E+00    6.858035509362E+02    2.760757658036E+03    6.219014503203E+03    1.106057408644E+04
    2.289568436882E-01   -5.823750603849E+00    5.889145034665E+02    2.373129265668E+03    5.346820536003E+03    9.509988314473E+03
    2.462306041859E-01   -5.797089558381E+00    5.084230370979E+02    2.051083417058E+03    4.622184050326E+03    8.221724936900E+03
    2.641325014290E-01   -5.767700951579E+00    4.411107818150E+02    1.781746230107E+03    4.016138643928E+03    7.144288023277E+03
    2.826625354175E-01   -5.735458484056E+00    3.844729576407E+02    1.555098206009E+03    3.506140286622E+03    6.237599199480E+03
    3.018207061513E-01   -5.700245327201E+00    3.365431460150E+02    1.363273320036E+03    3.074490276739E+03    5.470194016121E+03
    3.216070136306E-01   -5.661955909084E+00    2.957650154038E+02    1.200045929338E+03    2.707180785895E+03    4.817169585074E+03
    3.420214578552E-01   -5.620497695541E+00    2.608974281960E+02    1.060451205867E+03    2.393040835319E+03    4.258666316551E+03
    3.630640388251E-01   -5.575792938075E+00    2.309435497364E+02    9.405015777578E+02    2.123098291126E+03    3.778733689841E+03
    3.847347565405E-01   -5.527780351023E+00    2.050973994126E+02    8.369729387040E+02    1.890098837521E+03    3.364475095865E+03
    4.070336110012E-01   -5.476416680376E+00    1.827032031817E+02    7.472420627719E+02    1.688140162085E+03    3.005397501124E+03
    4.299606022073E-01   -5.421678127407E+00    1.632242296709E+02    6.691619530757E+02    1.512391492077E+03    2.692912846679E+03
    4.535157301587E-01   -5.363561586524E+00    1.462187138920E+02    6.009655403475E+02    1.358876917761E+03    2.419952846141E+03
    4.776989948556E-01   -5.302085660611E+00    1.313211219842E+02    5.411907449542E+02    1.224306783217E+03    2.180669236784E+03
    5.025103962978E-01   -5.237291418868E+00    1.182274724246E+02    4.886217640157E+02    1.105945583298E+03    1.970198930294E+03
    5.279499344853E-01   -5.169242866062E+00    1.066837609897E+02    4.422427726568E+02    1.001507792042E+03    1.784478819181E+03
    5.540176094183E-01   -5.098027097358E+00    9.647677722916E+01    4.012011903675E+02    9.090752121643E+02    1.620098842681E+03
    5.807134210966E-01   -5.023754120014E+00    8.742677596663E+01    3.647783664717E+02    8.270310171502E+02    1.474184728102E+03
    6.080373695203E-01   -4.946556330564E+00    7.938159682553E+01    3.323660566614E+02    7.540068227930E+02    1.344303895380E+03
