    1.000000000000E-06
    0.000000000000E+00    8.062109614649E-02    2.015527274399E-02
   -8.062109614649E-02    0.000000000000E+00    3.800514043544E-02
   -2.015527274399E-02   -3.800514043544E-02    0.000000000000E+00
    5.105003727477E-05
    0.000000000000E+00    8.062219797070E-02    2.015548350360E-02
   -8.062219797070E-02    0.000000000000E+00    3.800520820743E-02
   -2.015548350360E-02   -3.800520820743E-02    0.000000000000E+00
    2.012001490991E-04
    0.000000000000E+00    8.062550350761E-02    2.015611579619E-02
   -8.062550350761E-02    0.000000000000E+00    3.800541150522E-02
   -2.015611579619E-02   -3.800541150522E-02    0.000000000000E+00
    4.514503354729E-04
    0.000000000000E+00    8.063101295002E-02    2.015716966309E-02
   -8.063101295002E-02    0.000000000000E+00    3.800575027429E-02
   -2.015716966309E-02   -3.800575027429E-02    0.000000000000E+00
    8.018005963962E-04
    0.000000000000E+00    8.063872661921E-02    2.015864517319E-02
   -8.063872661921E-02    0.000000000000E+00    3.800622442375E-02
   -2.015864517319E-02   -3.800622442375E-02    0.000000000000E+00
    1.252250931869E-03
    0.000000000000E+00    8.064864496484E-02    2.016054242289E-02
   -8.064864496484E-02    0.000000000000E+00    3.800683382629E-02
   -2.016054242289E-02   -3.800683382629E-02    0.000000000000E+00
    1.802801341892E-03
    0.000000000000E+00    8.066076856479E-02    2.016286153619E-02
   -8.066076856479E-02    0.000000000000E+00    3.800757831821E-02
   -2.016286153619E-02   -3.800757831821E-02    0.000000000000E+00
    2.453451826464E-03
    0.000000000000E+00    8.067509812502E-02    2.016560266461E-02
   -8.067509812502E-02    0.000000000000E+00    3.800845769933E-02
   -2.016560266461E-02   -3.800845769933E-02    0.000000000000E+00
    3.204202385585E-03
    0.000000000000E+00    8.069163447931E-02    2.016876598722E-02
   -8.069163447931E-02    0.000000000000E+00    3.800947173298E-02
   -2.016876598722E-02   -3.800947173298E-02    0.000000000000E+00
    4.055053019256E-03
    0.000000000000E+00    8.071037858900E-02    2.017235171066E-02
   -8.071037858900E-02    0.000000000000E+00    3.801062014590E-02
   -2.017235171066E-02   -3.801062014590E-02    0.000000000000E+00
    5.006003727477E-03
    0.000000000000E+00    8.073133154276E-02    2.017636006911E-02
   -8.073133154276E-02    0.000000000000E+00    3.801190262819E-02
   -2.017636006911E-02   -3.801190262819E-02    0.000000000000E+00
    6.057054510247E-03
    0.000000000000E+00    8.075449455614E-02    2.018079132431E-02
   -8.075449455614E-02    0.000000000000E+00    3.801331883325E-02
   -2.018079132431E-02   -3.801331883325E-02    0.000000000000E+00
    7.208205367566E-03
    0.000000000000E+00    8.077986897128E-02    2.018564576555E-02
   -8.077986897128E-02    0.000000000000E+00    3.801486837768E-02
   -2.018564576555E-02   -3.801486837768E-02    0.000000000000E+00
    8.459456299435E-03
    0.000000000000E+00    8.080745625644E-02    2.019092370965E-02
   -8.080745625644E-02    0.000000000000E+00    3.801655084117E-02
   -2.019092370965E-02   -3.801655084117E-02    0.000000000000E+00
    9.810807305854E-03
    0.000000000000E+00    8.083725800553E-02    2.019662550103E-02
   -8.083725800553E-02    0.000000000000E+00    3.801836576643E-02
   -2.019662550103E-02   -3.801836576643E-02    0.000000000000E+00
    1.126225838682E-02
    0.000000000000E+00    8.086927593762E-02    2.020275151161E-02
   -8.086927593762E-02    0.000000000000E+00    3.802031265904E-02
   -2.020275151161E-02   -3.802031265904E-02    0.000000000000E+00
    1.281380954234E-02
