   9.9999999999999995E-007
    0.000000000000E+00    6.231823520665E-24    5.842334550642E-25    5.316833559312E-25   -1.119780788873E-24   -2.982372684899E-25    5.595039966487E-25   -8.062308126248E-25    9.389466242095E-26    2.610331721628E-26    2.626268483717E-25   -3.126948047565E-26    4.868612125541E-26   -7.309091407392E-26    5.848012232420E-26   -6.924248356319E-27    1.956138800437E-26    4.851765716795E-26   -1.339512330834E-26   -1.911224071440E-26
    1.624725417884E-23    0.000000000000E+00    9.570300406764E-24    2.030906772366E-24    9.792865532500E-25    1.020090159637E-25   -4.069762299223E-25   -4.567221851096E-25    1.413111909453E-25   -1.112825628694E-25    3.372198874833E-26   -7.975250338976E-26   -1.898807366442E-25   -3.908137624576E-26   -6.163341943534E-26   -2.732384356167E-26    3.927619865975E-26   -9.428106020875E-26   -2.136073962198E-26   -1.638326620021E-26
    3.505400730380E-24   -1.327971916908E-23    0.000000000000E+00    5.786693269191E-25    3.727965856124E-24   -1.165817325300E-25   -2.086548053813E-26   -2.769699342527E-25   -3.523947824197E-25    1.329609842075E-25    9.041708233143E-26    6.848157715034E-26   -6.041053412910E-26    3.776862739812E-26    1.391032035871E-26    9.466570959021E-26   -6.535642581216E-26   -2.889441983274E-26   -1.391032035868E-26   -2.057324691701E-26
   -5.193186267238E-25   -1.071094667618E-24    3.338476886083E-24    0.000000000000E+00    1.001543065824E-23    4.993805008763E-24   -1.154041392719E-24    6.426568005705E-25   -3.965705876799E-25   -3.616683293253E-25    2.005531902261E-25   -1.778533817286E-25   -3.000507621070E-25   -8.624398622378E-26   -9.521502705408E-27   -1.494071445933E-26    9.911807219118E-27    3.139758023813E-26    5.652447637808E-26    4.394396658761E-26
    8.763501825957E-25   -1.083150278595E-24   -2.540951852183E-24   -8.234909652332E-24    0.000000000000E+00    3.239559052417E-24    1.780521005908E-25    7.486281502121E-25   -6.491482834044E-25   -5.238840652003E-25    1.775221836249E-25    1.165817325298E-25   -4.433914614329E-26   -4.364022073271E-27    2.411122195504E-26    7.880296318021E-26    1.066457894162E-26    1.141359619172E-26    2.890456178421E-27   -1.128953536356E-25
    5.653154193763E-25    3.338476886083E-25   -1.801717684552E-25   -4.388706073160E-24   -2.126733423725E-24    0.000000000000E+00   -7.890945367101E-25    8.067985808028E-25   -1.438113120158E-24   -3.159629910041E-25    2.997210359948E-25   -5.645271678893E-25   -4.844064501372E-25   -4.404934780246E-26    6.247442126000E-26    2.114368694518E-26    8.478671456715E-26   -2.866369043601E-26    4.987245292473E-26   -4.305575349111E-26
   -4.853156214024E-25    3.878992191447E-25   -1.425807836764E-25    1.426065435289E-24    3.561042011822E-25   -1.011659662453E-25    0.000000000000E+00    4.622506457650E-24   -3.386169413025E-24   -2.146516990458E-24    1.721402144385E-25   -5.551036077248E-25   -2.091700024304E-25   -1.723624657977E-25    9.041708233133E-27    4.357095054145E-26    3.287893902958E-26    2.199260135758E-26    7.341557967081E-27   -1.218972073276E-25
    8.630076304154E-25    5.865518417906E-25    2.472945841541E-25   -5.480666221315E-25   -5.935070019698E-25   -3.477580089663E-25   -4.708108429089E-24    0.000000000000E+00    9.644488782007E-25    2.642960868147E-25    1.396487063460E-25    8.500751330302E-26    2.600497784947E-25   -1.669238443040E-25    1.408065081204E-25   -2.971750258441E-26   -2.214899318946E-25    1.340027527885E-25   -5.584361336717E-26   -1.519434993024E-25
   -2.034384352455E-25   -4.945891683086E-26    3.635230387066E-25    4.289436968782E-25    7.650676197266E-25    1.375338341103E-24    3.270912472910E-24   -2.062436831846E-24    0.000000000000E+00    1.047365297594E-24   -5.842334550639E-25   -6.637907258869E-26   -6.009258394945E-25   -1.250604039865E-25    4.721078424764E-26   -1.257976797654E-25   -6.259644161403E-26    1.572793555220E-25    5.992138000666E-27   -7.119086513527E-26
   -8.655310445400E-26    1.098915308335E-25   -1.647560021702E-25    4.482214337793E-25    5.273081440578E-25    1.728854101721E-25    2.008032023331E-24   -3.129822080699E-25   -7.200636420955E-25    0.000000000000E+00    1.991372177657E-25   -1.304788049643E-24   -6.041053412908E-25    1.858924629749E-25   -2.593367552086E-25   -1.313752478319E-25    1.144620646656E-26    2.354054214545E-26   -4.579529336161E-27   -1.987188622665E-27
