          20         400  0.50000000000000000        2.0000000000000000     
  1  1       0.00       2.00       3.00 **VQfit parameters
  -1.000013615895E+00   2.654064719355E-01  -1.172222270220E+00      4.777E-09
  1  2       2.00       3.00       4.00 **VQfit parameters
   4.410209930782E-03  -7.341428856447E-01  -2.822145079373E+00      1.198E-10
  1  2       1.00       2.00       3.00 **PmatFit parameters
  -3.853204552834E-03   1.072334608725E+00   3.178187294844E+01      9.034E-09
  1  3       2.00       3.00       4.00 **VQfit parameters
  -1.863322550476E-02   2.936813695006E+00  -2.237547000703E+01      7.796E-10
  1  3       1.00       2.00       3.00 **PmatFit parameters
   2.267958155057E-02  -4.601732092180E+00  -4.456838815998E+01      8.567E-08
  1  4       2.00       3.00       4.00 **VQfit parameters
  -3.530655322733E-02   5.784440682757E+00  -9.314299637294E+01      7.083E-10
  1  4       1.00       2.00       3.00 **PmatFit parameters
   5.806247183287E-02  -1.043985932563E+01   4.172440991194E+01      2.049E-07
  1  5       2.00       3.00       4.00 **VQfit parameters
   3.566177114431E-02  -7.217413877385E+00   1.573997338023E+02      2.290E-09
  1  5       1.00       2.00       3.00 **PmatFit parameters
  -8.993182213381E-02   1.657017253111E+01  -1.849571504846E+02      2.073E-07
  1  6       2.00       3.00       4.00 **VQfit parameters
   9.962377300713E-03  -5.823081875430E+00   1.654754755135E+02      7.223E-09
  1  6       1.00       2.00       3.00 **PmatFit parameters
  -9.589779689935E-02   2.038746244377E+01  -3.116796510471E+02      2.537E-08
  1  7       2.00       3.00       4.00 **VQfit parameters
  -3.228405599461E-02  -2.174001884916E+00   1.150609807191E+02      1.096E-08
  1  7       1.00       2.00       3.00 **PmatFit parameters
  -6.983780634544E-02   2.079535926149E+01  -3.778134341666E+02      2.801E-07
  1  8       2.00       3.00       4.00 **VQfit parameters
  -7.395233375334E-02   2.138277599430E+00   3.555837753549E+01      1.158E-08
  1  8       1.00       2.00       3.00 **PmatFit parameters
  -2.037078006444E-02   1.828450054312E+01  -3.793635898607E+02      5.617E-07
  1  9       2.00       3.00       4.00 **VQfit parameters
   1.029508474937E-01  -5.791662319340E+00   4.271250755980E+01      9.401E-09
  1  9       1.00       2.00       3.00 **PmatFit parameters
  -3.912759059216E-02  -1.402313074271E+01   3.341991357200E+02      7.500E-07
  1 10       2.00       3.00       4.00 **VQfit parameters
  -1.155580922013E-01   8.195107266433E+00  -1.028118521711E+02      5.798E-09
  1 10       1.00       2.00       3.00 **PmatFit parameters
   9.763188697316E-02   9.116160952688E+00  -2.639858537387E+02      8.287E-07
  1 11       2.00       3.00       4.00 **VQfit parameters
  -1.137411342979E-01   9.330002100898E+00  -1.403623377224E+02      2.066E-09
  1 11       1.00       2.00       3.00 **PmatFit parameters
   1.486160646088E-01   4.318038157379E+00  -1.855742272185E+02      8.177E-07
  1 12       2.00       3.00       4.00 **VQfit parameters
   1.016074699870E-01  -9.446930302909E+00   1.578936543792E+02      1.247E-09
  1 12       1.00       2.00       3.00 **PmatFit parameters
  -1.893964673581E-01  -3.551162705046E-02   1.094022323625E+02      7.469E-07
  1 13       2.00       3.00       4.00 **VQfit parameters
   8.316515733958E-02  -8.849343124791E+00   1.601707324022E+02      3.549E-09
  1 13       1.00       2.00       3.00 **PmatFit parameters
  -2.197233276938E-01   3.570015712180E+00   4.082026933636E+01      6.430E-07
  1 14       2.00       3.00       4.00 **VQfit parameters
  -6.143247892335E-02   7.792377241257E+00  -1.517262114190E+02      5.103E-09
  1 14       1.00       2.00       3.00 **PmatFit parameters
   2.405783241816E-01  -6.479867661430E+00   1.807565141543E+01      5.251E-07
  1 15       2.00       3.00       4.00 **VQfit parameters
   3.832445355346E-02  -6.455671340933E+00   1.359903887712E+02      6.009E-09
  1 15       1.00       2.00       3.00 **PmatFit parameters
  -2.534006848807E-01   8.745469834392E+00  -6.699412794863E+01      4.052E-07
  1 16       2.00       3.00       4.00 **VQfit parameters
  -1.482580394237E-02   4.948492419547E+00  -1.152043806957E+02      6.406E-09
  1 16       1.00       2.00       3.00 **PmatFit parameters
   2.596718563981E-01  -1.044526366361E+01   1.065189134991E+02      2.900E-07
  1 17       2.00       3.00       4.00 **VQfit parameters
  -8.845026494535E-03  -3.320514119397E+00   9.055217621015E+01      6.395E-09
  1 17       1.00       2.00       3.00 **PmatFit parameters
  -2.607307820624E-01   1.166235119813E+01  -1.375852460456E+02      1.829E-07
  1 18       2.00       3.00       4.00 **VQfit parameters
   3.330651065642E-02   1.559545212121E+00  -6.212417404780E+01      6.012E-09
  1 18       1.00       2.00       3.00 **PmatFit parameters
