#       20      400
    1.000000000000E-06    1.559068710917E+02    3.117691453657E+13    1.247076581453E+14    2.805922308265E+14    4.988306325802E+14    7.794228634063E+14    1.122368923305E+15    1.527668812276E+15    1.995322530320E+15    2.525330077436E+15    3.117691453624E+15    3.772406658885E+15    4.489475693219E+15    5.268898556625E+15    6.110675249103E+15    7.014805770654E+15    7.981290121278E+15    9.010128300974E+15    1.010132030974E+16    1.125486614758E+16
    3.150683726861E-04   -5.998371543324E+00    3.140678666127E+08    1.256271484441E+09    2.826610847488E+09    5.025085955753E+09    7.851696809238E+09    1.130644340794E+10    1.538932575186E+10    2.010034384100E+10    2.543949767536E+10    3.140678725494E+10    3.800221257974E+10    4.522577364975E+10    5.307747046499E+10    6.155730302544E+10    7.066527133111E+10    8.040137538200E+10    9.076561517811E+10    1.017579907194E+11    1.133785020060E+11
    1.257273490744E-03   -5.999888856926E+00    1.972302308307E+07    7.889211033161E+07    1.775072557459E+08    3.155684593258E+08    4.930757210714E+08    7.100290409828E+08    9.664284190598E+08    1.262273855303E+09    1.597565349711E+09    1.972302902285E+09    2.386486513025E+09    2.840116181930E+09    3.333191909002E+09    3.865713694239E+09    4.437681537641E+09    5.049095439210E+09    5.699955398944E+09    6.390261416844E+09    7.120013492909E+09
    2.827615354175E-03   -5.999951853561E+00    3.899346257150E+06    1.559740302839E+07    3.509416431379E+07    6.238963011335E+07    9.748380042707E+07    1.403766752550E+08    1.910682545970E+08    2.495585384532E+08    3.158475268236E+08    3.899352197081E+08    4.718216171068E+08    5.615067190196E+08    6.589905254466E+08    7.642730363878E+08    8.773542518431E+08    9.982341718126E+08    1.126912796296E+09    1.263390125294E+09    1.407666158806E+09
    5.026093962978E-03   -5.999905866232E+00    1.234155304431E+06    4.936639217423E+06    1.110744573907E+07    1.974657486939E+07    3.085402660836E+07    4.442980095600E+07    6.047389791229E+07    7.898631747725E+07    9.996705965087E+07    1.234161244331E+08    1.493335118241E+08    1.777192218237E+08    2.085732544319E+08    2.418956096489E+08    2.776862874745E+08    3.159452879087E+08    3.566726109516E+08    3.998682566032E+08    4.455322248635E+08
    7.852709317153E-03   -5.999783791692E+00    5.055788941261E+05    2.022333575847E+06    4.550258045383E+06    8.089352302733E+06    1.263961634790E+07    1.820105018087E+07    2.477365380167E+07    3.235742721027E+07    4.095237040669E+07    5.055848339093E+07    6.117576616298E+07    7.280421872284E+07    8.544384107052E+07    9.909463320601E+07    1.137565951293E+08    1.294297268404E+08    1.461140283394E+08    1.638094996261E+08    1.825161407007E+08
    1.130746141670E-02   -5.999555841329E+00    2.438328515617E+05    9.753494049104E+05    2.194543660492E+06    3.901415618305E+06    6.095965278351E+06    8.778192640630E+06    1.194809770514E+07    1.560568047188E+07    1.975094094086E+07    2.438387911207E+07    2.950449498551E+07    3.511278856118E+07    4.120875983909E+07    4.779240881923E+07    5.486373550160E+07    6.242273988620E+07    7.046942197304E+07    7.900378176211E+07    8.802581925342E+07
    1.539035026162E-02   -5.999178889328E+00    1.316183160440E+05    5.264912617103E+05    1.184612837821E+06    2.105983044376E+06    3.290601881375E+06    4.738469348818E+06    6.449585446706E+06    8.423950175038E+06    1.066156353381E+07    1.316242552303E+07    1.592653614270E+07    1.895389539281E+07    2.224450327336E+07    2.579835978436E+07    2.961546492580E+07    3.369581869769E+07    3.803942110002E+07    4.264627213279E+07    4.751637179601E+07
    2.010137585191E-02   -5.998600213873E+00    7.715210846043E+04    3.086264296411E+05    6.944169649421E+05    1.234523714364E+06    1.928946677905E+06    2.777685855568E+06    3.780741247351E+06    4.938112853254E+06    6.249800673277E+06    7.715804707421E+06    9.336124955686E+06    1.111076141807E+07    1.303971409458E+07    1.512298298520E+07    1.736056808995E+07    1.975246940881E+07    2.229868694180E+07    2.499922068891E+07    2.785407065014E+07
    2.544053818757E-02   -5.997758543481E+00    4.816443450824E+04    1.926757313078E+05    4.335278926404E+05    7.707209185060E+05    1.204254808905E+06    1.734129563836E+06    2.360345183301E+06    3.082901667299E+06    3.901799015829E+06    4.817037228893E+06    5.828616306490E+06    6.936536248620E+06    8.140797055283E+06    9.441398726479E+06    1.083834126221E+07    1.233162466247E+07    1.392124892727E+07    1.560721405659E+07    1.738952005046E+07
    3.140783726861E-02   -5.996584610244E+00    3.159909610252E+04    1.264143741634E+05    2.844398375982E+05    5.056754864069E+05    7.901213205896E+05    1.137777340146E+06    1.548643545077E+06    2.022719935381E+06    2.560006511059E+06    3.160503272112E+06    3.824210218538E+06    4.551127350338E+06    5.341254667512E+06    6.194592170060E+06    7.111139857982E+06    8.090897731277E+06    9.133865789947E+06    1.024004403399E+07    1.140943246341E+07
    3.800327309502E-02   -5.995001031573E+00    2.158094713233E+04    8.634177353207E+04    1.942764841983E+05    3.453850791310E+05    5.396675583302E+05    7.771239217959E+05    1.057754169528E+06    1.381558301527E+06    1.748536317792E+06    2.158688218324E+06    2.612014003122E+06    3.108513672186E+06    3.648187225518E+06    4.231034663115E+06    4.857055984979E+06    5.526251191110E+06    6.238620281507E+06    6.994163256171E+06    7.792880115102E+06
    4.522684566680E-02   -5.992922569931E+00    1.523595713784E+04    6.096180731883E+04    1.371715576205E+05    2.438652080428E+05    3.810427585857E+05    5.487042092494E+05    7.468495600336E+05    9.754788109386E+05    1.234591961964E+06    1.524189013110E+06    1.844269964377E+06    2.194834815765E+06    2.575883567273E+06    2.987416218902E+06    3.429432770652E+06    3.901933222522E+06    4.404917574513E+06    4.938385826625E+06    5.502337978857E+06
    5.307855498395E-02   -5.990256262655E+00    1.106011891345E+04    4.425844642241E+04    9.958899227068E+04    1.770517564582E+05    2.766467389851E+05    3.983739398513E+05    5.422333590568E+05    7.082249966016E+05    8.963488524857E+05    1.106604926709E+06    1.338993219272E+06    1.593513730174E+06    1.870166459415E+06    2.168951406996E+06    2.489868572916E+06    2.832917957175E+06    3.198099559774E+06    3.585413380712E+06    3.994859419989E+06
    6.155840104648E-02   -5.986901622013E+00    8.221334645210E+03    3.290329928557E+04    7.403990701950E+04    1.316311578470E+05    2.056770517681E+05    2.961775887827E+05    4.031327688910E+05    5.265425920928E+05    6.664070583881E+05    8.227261677771E+05    9.954999202596E+05    1.184728315836E+06    1.390411354505E+06    1.612549036269E+06    1.851141361125E+06    2.106188329076E+06    2.377689940120E+06    2.665646194257E+06    2.970057091489E+06
