  0.10000000000000001     
0.000000000000E+00 4.090990441368E-18 2.067501828241E-09 1.033750915897E-09 1.157439503665E-18
-2.776152185367E-19 0.000000000000E+00 -2.501369456105E-17 4.597646040182E-18 -6.891672731595E-10
-2.067501828145E-09 2.233315843993E-17 0.000000000000E+00 1.580268034027E-17 -3.586328987045E-19
-1.033750915136E-09 -4.536113738074E-18 -1.241767343259E-17 0.000000000000E+00 2.563950248511E-18
-1.132807803889E-18 6.891672733040E-10 4.989830631520E-20 -2.206524566895E-18 0.000000000000E+00
  0.35075376884422116     
0.000000000000E+00 7.584226659735E-17 1.144598774325E-05 5.722993871611E-06 9.174580992962E-19
-3.990506433015E-17 0.000000000000E+00 1.413831100669E-17 9.744467501562E-19 -3.815296410834E-06
-1.144598774324E-05 -1.487792879343E-17 0.000000000000E+00 -9.354904301803E-11 -4.791022054971E-18
-5.722993871612E-06 -3.112492368728E-18 9.354904046033E-11 0.000000000000E+00 -2.101811034001E-17
-1.464423539427E-18 3.815296410834E-06 5.879689814806E-18 2.499483820202E-17 0.000000000000E+00
  0.60150753768844223     
0.000000000000E+00 1.621588910685E-16 3.604114596878E-04 1.802057296844E-04 -9.183538183829E-18
-1.706579579763E-16 0.000000000000E+00 -6.963888646945E-17 -3.463299335600E-17 -1.201158889271E-04
-3.604114596878E-04 7.425588180195E-17 0.000000000000E+00 -5.479750253549E-08 -5.313835371266E-18
-1.802057296844E-04 3.372569829045E-17 5.479750253560E-08 0.000000000000E+00 -2.755574775746E-17
7.797481969337E-18 1.201158889271E-04 5.069882428032E-18 2.539455697307E-17 0.000000000000E+00
  0.85226130653266319     
0.000000000000E+00 9.724425891689E-16 2.643721612180E-03 1.321860959241E-03 -4.154175956939E-17
-1.040510159576E-15 0.000000000000E+00 -3.405116366917E-16 -9.476188175742E-17 -8.802938535424E-04
-2.643721612180E-03 3.441139308113E-16 0.000000000000E+00 -2.092641009641E-06 3.214349453045E-17
-1.321860959241E-03 9.674078003510E-17 2.092641009651E-06 0.000000000000E+00 -4.787855929765E-18
4.217357764354E-17 8.802938535424E-04 -3.204441103574E-17 4.906670334794E-18 0.000000000000E+00
   1.1030150753768846     
0.000000000000E+00 2.875655806895E-15 9.512402196281E-03 4.756227151866E-03 -1.193230398049E-16
-2.924141599309E-15 0.000000000000E+00 -1.085980048675E-15 -3.046097772118E-16 -3.159336383147E-03
-9.512402196281E-03 1.062388102435E-15 0.000000000000E+00 -2.060448719570E-05 8.472915943797E-17
-4.756227151866E-03 3.103338452253E-16 2.060448719570E-05 0.000000000000E+00 7.457519233487E-17
1.213704410939E-16 3.159336383147E-03 -8.431261019455E-17 -6.990529777742E-17 0.000000000000E+00
   1.3537688442211055     
0.000000000000E+00 6.940510394453E-15 2.260900673573E-02 1.130529386150E-02 -2.819691200266E-16
-6.927266025213E-15 0.000000000000E+00 -2.583590835297E-15 -7.537334083701E-16 -7.471389152755E-03
-2.260900673573E-02 2.585144391853E-15 0.000000000000E+00 -8.986621174801E-05 1.668241942985E-16
-1.130529386150E-02 7.585135538374E-16 8.986621174802E-05 0.000000000000E+00 1.246498807901E-16
2.819648787801E-16 7.471389152755E-03 -1.655263370916E-16 -1.256747830274E-16 0.000000000000E+00
   1.6045226130653265     
0.000000000000E+00 1.271580858161E-14 4.134572201258E-02 2.068207703553E-02 -4.749017388754E-16
-1.279469175612E-14 0.000000000000E+00 -4.902966685065E-15 -1.342916890121E-15 -1.355650983783E-02
-4.134572201258E-02 4.877254589439E-15 0.000000000000E+00 -2.260104547946E-04 3.873731321105E-16
-2.068207703553E-02 1.347615999728E-15 2.260104547946E-04 0.000000000000E+00 3.449465118495E-16
4.748502227649E-16 1.355650983783E-02 -3.865657024973E-16 -3.309264354394E-16 0.000000000000E+00
   1.8552763819095479     
