# 5 200
5.365829145729E+00 -1.014553755655E+00 -1.123109745437E-02 2.399717330038E-01 8.819401364548E-01 1.812842413110E+00
5.616582914573E+00 -1.011289420191E+00 -9.633270921334E-03 2.122412530483E-01 7.897240876245E-01 1.634760900104E+00
5.867336683417E+00 -1.008864775176E+00 -8.304418630720E-03 1.889215131514E-01 7.105131450636E-01 1.480456503064E+00
6.118090452261E+00 -1.007051673126E+00 -7.196850237341E-03 1.691503770356E-01 6.420710302472E-01 1.345997249106E+00
6.368844221106E+00 -1.005686081158E+00 -6.270474977033E-03 1.522605363776E-01 5.826080342950E-01 1.228219753866E+00
6.619597989950E+00 -1.004649670980E+00 -5.492259107109E-03 1.377305613967E-01 5.306801887258E-01 1.124556864460E+00
6.870351758794E+00 -1.003856727886E+00 -4.835299890867E-03 1.251492404073E-01 4.851137518221E-01 1.032908654903E+00
7.121105527638E+00 -1.003244869878E+00 -4.277826226674E-03 1.141893976066E-01 4.449480285880E-01 9.515447619313E-01
7.371859296482E+00 -1.002768470045E+00 -3.802268075008E-03 1.045885105608E-01 4.093916354796E-01 8.790296639786E-01
7.622613065327E+00 -1.002393986840E+00 -3.394449200985E-03 9.613423838675E-02 3.777887386046E-01 8.141649520724E-01
7.873366834171E+00 -1.002096638309E+00 -3.042914108285E-03 8.865352259545E-02 3.495927688208E-01 7.559443213974E-01
8.124120603015E+00 -1.001858023544E+00 -2.738380042991E-03 8.200430765596E-02 3.243457968484E-01 7.035181820164E-01
8.374874371859E+00 -1.001664413391E+00 -2.473297275954E-03 7.606919825454E-02 3.016622316233E-01 6.561656120223E-01
8.625628140704E+00 -1.001505515789E+00 -2.241499328552E-03 7.075056021803E-02 2.812158483616E-01 6.132719647858E-01
8.876381909548E+00 -1.001373579281E+00 -2.037926071926E-03 6.596670649791E-02 2.627294009292E-01 5.743108662944E-01
9.127135678392E+00 -1.001262738731E+00 -1.858404958669E-03 6.164890533861E-02 2.459662543767E-01 5.388296477293E-01
9.377889447236E+00 -1.001168535460E+00 -1.699478189612E-03 5.773901637827E-02 2.307236072023E-01 5.064374858342E-01
9.628643216080E+00 -1.001087563659E+00 -1.558265975528E-03 5.418761000240E-02 2.168269724403E-01 4.767956924202E-01
9.879396984925E+00 -1.001017208721E+00 -1.432358087148E-03 5.095246133959E-02 2.041256613894E-01 4.496097207160E-01
1.013015075377E+01 -1.000955452828E+00 -1.319727560702E-03 4.799733674414E-02 1.924890703343E-01 4.246225516430E-01
1.038090452261E+01 -1.000900729950E+00 -1.218661769635E-03 4.529101016408E-02 1.818036137229E-01 4.016091956401E-01
1.063165829146E+01 -1.000851817343E+00 -1.127707136866E-03 4.280646134811E-02 1.719701803412E-01 3.803721012394E-01
1.088241206030E+01 -1.000807754082E+00 -1.045624589667E-03 4.052021876966E-02 1.629020145958E-01 3.607373044872E-01
1.113316582915E+01 -1.000767779707E+00 -9.713535059290E-04 3.841181839176E-02 1.545229448776E-01 3.425511866091E-01
1.138391959799E+01 -1.000731287888E+00 -9.039823961212E-04 3.646335567852E-02 1.467658965189E-01 3.256777333675E-01
1.163467336683E+01 -1.000697791319E+00 -8.427249518943E-04 3.465911306150E-02 1.395716390605E-01 3.099962100321E-01
1.188542713568E+01 -1.000666895045E+00 -7.869003891119E-04 3.298524877381E-02 1.328877271880E-01 2.953991820881E-01
1.213618090452E+01 -1.000638276140E+00 -7.359172417172E-04 3.142953583887E-02 1.266676023560E-01 2.817908246893E-01
1.238693467337E+01 -1.000611668171E+00 -6.892599422692E-04 2.998114223710E-02 1.208698282182E-01 2.690854741622E-01
1.263768844221E+01 -1.000586849284E+00 -6.464776617976E-04 2.863044503377E-02 1.154574378732E-01 2.572063831497E-01
1.288844221106E+01 -1.000563633027E+00 -6.071749908776E-04 2.736887263225E-02 1.103973748670E-01 2.460846476561E-01
1.313919597990E+01 -1.000541861270E+00 -5.710041256353E-04 2.618877041949E-02 1.056600130692E-01 2.356582796859E-01
1.338994974874E+01 -1.000521398702E+00 -5.376582925145E-04 2.508328593679E-02 1.012187431098E-01 2.258714035661E-01
1.364070351759E+01 -1.000502128549E+00 -5.068661924534E-04 2.404627041865E-02 9.704961516626E-02 2.166735576704E-01
1.389145728643E+01 -1.000483949209E+00 -4.783872917646E-04 2.307219409375E-02 9.313102959028E-02 2.080190862085E-01
1.414221105528E+01 -1.000466771617E+00 -4.520078156001E-04 2.215607310461E-02 8.944346827353E-02 1.998666081990E-01
1.439296482412E+01 -1.000450517138E+00 -4.275373283855E-04 2.129340626578E-02 8.596926079984E-02 1.921785527575E-01
1.464371859296E+01 -1.000435115907E+00 -4.048058066111E-04 2.048012017939E-02 8.269238038051E-02 1.849207515078E-01
1.489447236181E+01 -1.000420505479E+00 -3.836611243000E-04 1.971252147620E-02 7.959826536089E-02 1.780620803234E-01
1.514522613065E+01 -1.000406629747E+00 -3.639668876749E-04 1.898725514536E-02 7.667366273322E-02 1.715741437672E-01
1.539597989950E+01 -1.000393438058E+00 -3.456005647318E-04 1.830126808559E-02 7.390649063852E-02 1.654309965770E-01
1.564673366834E+01 -1.000380884488E+00 -3.284518650737E-04 1.765177714559E-02 7.128571729260E-02 1.596088973646E-01
1.589748743719E+01 -1.000368927241E+00 -3.124213336487E-04 1.703624103269E-02 6.880125414884E-02 1.540860903840E-01
1.614824120603E+01 -1.000357528147E+00 -2.974191260854E-04 1.645233556733E-02 6.644386143443E-02 1.488426118135E-01
1.639899497487E+01 -1.000346652242E+00 -2.833639401405E-04 1.589793183546E-02 6.420506446029E-02 1.438601174869E-01
1.664974874372E+01 -1.000336267414E+00 -2.701820813211E-04 1.537107685808E-02 6.207707933366E-02 1.391217294302E-01
1.690050251256E+01 -1.000326344091E+00 -2.578066431083E-04 1.486997645423E-02 6.005274689553E-02 1.346118989194E-01
1.715125628141E+01 -1.000316854988E+00 -2.461767879389E-04 1.439298001462E-02 5.812547386232E-02 1.303162840749E-01
1.740201005025E+01 -1.000307774876E+00 -2.352371126686E-04 1.393856695202E-02 5.628918029896E-02 1.262216402780E-01
1.765276381910E+01 -1.000299080384E+00 -2.249370902161E-04 1.350533461509E-02 5.453825265619E-02 1.223157219058E-01
1.790351758794E+01 -1.000290749828E+00 -2.152305746637E-04 1.309198749382E-02 5.286750171821E-02 1.185871940875E-01
1.815427135678E+01 -1.000282763060E+00 -2.060753645687E-04 1.269732755548E-02 5.127212488036E-02 1.150255533340E-01
1.840502512563E+01 -1.000275101329E+00 -1.974328136001E-04 1.232024558488E-02 4.974767226452E-02 1.116210560534E-01
1.865577889447E+01 -1.000267747163E+00 -1.892674858945E-04 1.195971340512E-02 4.829001622837E-02 1.083646540699E-01
1.890653266332E+01 -1.000260684265E+00 -1.815468490394E-04 1.161477688123E-02 4.689532389082E-02 1.052479363834E-01
1.915728643216E+01 -1.000253897412E+00 -1.742409993246E-04 1.128454961930E-02 4.556003234053E-02 1.022630764952E-01
1.940804020101E+01 -1.000247372371E+00 -1.673224171417E-04 1.096820728030E-02 4.428082623038E-02 9.940278470309E-02
1.965879396985E+01 -1.000241095822E+00 -1.607657477740E-04 1.066498244308E-02 4.305461750276E-02 9.666026484282E-02
1.990954773869E+01 -1.000235055285E+00 -1.545476054454E-04 1.037415995530E-02 4.187852701633E-02 9.402917501065E-02
2.016030150754E+01 -1.000229239058E+00 -1.486463962523E-04 1.009507272332E-02 4.074986787765E-02 9.150359186069E-02
2.041105527638E+01 -1.000223636159E+00 -1.430421604145E-04 9.827097889486E-03 3.966613029491E-02 8.907797810732E-02
2.066180904523E+01 -1.000218236271E+00 -1.377164294429E-04 9.569653360733E-03 3.862496780192E-02 8.674715291488E-02
