    8.000000000000E-01   -3.035504413687E+00    7.797017664217E+00    2.944045182247E+01    6.191640374554E+01    1.052176737228E+02
    8.060863907460E-01   -3.038146578085E+00    7.631783681362E+00    2.894923924610E+01    6.093662036327E+01    1.035864626675E+02
    8.201598933813E-01   -3.042606661350E+00    7.265178040993E+00    2.785642608130E+01    5.875545308203E+01    9.995415674358E+01
    8.415983416276E-01   -3.045312537544E+00    6.745463627653E+00    2.629955992665E+01    5.564442468621E+01    9.477091236610E+01
    8.695222594235E-01   -3.042279561374E+00    6.131825348197E+00    2.444809210314E+01    5.193845263615E+01    8.859226860754E+01
    9.027881156226E-01   -3.030402662451E+00    5.482826445484E+00    2.247137450140E+01    4.797313476541E+01    8.197548471082E+01
    9.400339062198E-01   -3.008297565717E+00    4.847168305077E+00    2.051267314708E+01    4.403361755362E+01    7.539488131916E+01
    9.797347452956E-01   -2.976502803787E+00    4.259437051469E+00    1.867686930112E+01    4.033020036221E+01    6.920131555527E+01
    1.020265254704E+00   -2.937159136650E+00    3.740155923847E+00    1.703002489193E+01    3.699714596374E+01    6.361998497101E+01
    1.059966093780E+00   -2.893417620555E+00    3.298401180773E+00    1.560607237233E+01    3.410546888714E+01    5.877134711299E+01
    1.097211884377E+00   -2.848815779130E+00    2.935305306583E+00    1.441606767515E+01    3.168081834023E+01    5.470050892147E+01
    1.130477740576E+00   -2.806773900582E+00    2.647351049617E+00    1.345701861218E+01    2.972063216009E+01    5.140548126723E+01
    1.158401658372E+00   -2.770267374929E+00    2.428962675461E+00    1.271892768486E+01    2.820789519848E+01    4.885989136200E+01
    1.179840106619E+00   -2.741662189341E+00    2.274312850296E+00    1.218979367706E+01    2.712097758458E+01    4.702926998668E+01
    1.193913609254E+00   -2.722667806526E+00    2.178472884143E+00    1.185888031057E+01    2.644012354398E+01    4.588183409975E+01
    1.200000000000E+00   -2.714408549515E+00    2.138350192015E+00    1.171961494662E+01    2.615331832444E+01    4.539831171932E+01
