    1.000000000000E-06
    0.000000000000E+00    8.062109614649E-02    2.015527274399E-02    8.957898890940E-03    5.038818105208E-03    3.224843581129E-03    2.239474706777E-03    1.645328354962E-03    1.259704521253E-03    9.953220905873E-04
   -8.062109614649E-02    0.000000000000E+00    3.800514043544E-02    1.425192760687E-02    7.601028046464E-03    4.750642525993E-03    3.257583445260E-03    2.375321261670E-03    1.809768580073E-03    1.425192756675E-03
   -2.015527274399E-02   -3.800514043544E-02    0.000000000000E+00    2.280308368351E-02    9.501284854962E-03    5.429305627925E-03    3.562981817085E-03    2.533675958283E-03    1.900256968453E-03    1.480719715540E-03
   -8.957898890940E-03   -1.425192760687E-02   -2.280308368351E-02    0.000000000000E+00    1.628791682974E-02    7.125963608441E-03    4.222793247975E-03    2.850385441785E-03    2.073007593743E-03    1.583547467294E-03
   -5.038818105208E-03   -7.601028046464E-03   -9.501284854962E-03   -1.628791682974E-02    0.000000000000E+00    1.266837973079E-02    5.700770876868E-03    3.455012651921E-03    2.375321197872E-03    1.754083345957E-03
   -3.224843581129E-03   -4.750642525993E-03   -5.429305627925E-03   -7.125963608441E-03   -1.266837973079E-02    0.000000000000E+00    1.036503795129E-02    4.750642393345E-03    2.923472241660E-03    2.035989596680E-03
   -2.239474706777E-03   -3.257583445260E-03   -3.562981817085E-03   -4.222793247975E-03   -5.700770876868E-03   -1.036503795129E-02    0.000000000000E+00    8.770416723120E-03    4.071979192322E-03    2.533675941652E-03
   -1.645328354962E-03   -2.375321261670E-03   -2.533675958283E-03   -2.850385441785E-03   -3.455012651921E-03   -4.750642393345E-03   -8.770416723120E-03    0.000000000000E+00    7.601027824071E-03    3.562981792200E-03
   -1.259704521253E-03   -1.809768580073E-03   -1.900256968453E-03   -2.073007593743E-03   -2.375321197872E-03   -2.923472241660E-03   -4.071979192322E-03   -7.601027824071E-03    0.000000000000E+00    6.706789254992E-03
   -9.953220905873E-04   -1.425192756675E-03   -1.480719715540E-03   -1.583547467294E-03   -1.754083345957E-03   -2.035989596680E-03   -2.533675941652E-03   -3.562981792200E-03   -6.706789254992E-03    0.000000000000E+00
    5.105003727477E-05
    0.000000000000E+00    8.062219797070E-02    2.015548350360E-02    8.957987237102E-03    5.038866751611E-03    3.224874404286E-03    2.239495994602E-03    1.645343943103E-03    1.259716430135E-03    9.953314861053E-04
   -8.062219797070E-02    0.000000000000E+00    3.800520820743E-02    1.425195019755E-02    7.601039567718E-03    4.750649574292E-03    3.257588221581E-03    2.375324719431E-03    1.809771202209E-03    1.425194814939E-03
   -2.015548350360E-02   -3.800520820743E-02    0.000000000000E+00    2.280309543060E-02    9.501289090692E-03    5.429307874073E-03    3.562983228995E-03    2.533676935671E-03    1.900257688528E-03    1.480720269709E-03
   -8.957987237102E-03   -1.425195019755E-02   -2.280309543060E-02    0.000000000000E+00    1.628792086376E-02    7.125965144598E-03    4.222794084662E-03    2.850385976581E-03    2.073007968540E-03    1.583547746190E-03
   -5.038866751611E-03   -7.601039567718E-03   -9.501289090692E-03   -1.628792086376E-02    0.000000000000E+00    1.266838158321E-02    5.700771611060E-03    3.455013060563E-03    2.375321462605E-03    1.754083533246E-03
