 FitRangeMin =   150.000000000000
 FitRangeMax =   200.000000000000

   1  -1.0000000000000000E+00   0.0000000000000000E+00    0.5000000   150.0000
   2   0.0000000000000000E+00   0.0000000000000000E+00    3.0000000   150.0000
   3   0.0000000000000000E+00   0.0000000000000000E+00    9.0000000   150.0000
   4   0.0000000000000000E+00   0.0000000000000000E+00    15.0000000   150.0000
   5   0.0000000000000000E+00   0.0000000000000000E+00    21.0000000   150.0000
   6   0.0000000000000000E+00   0.0000000000000000E+00    27.0000000   150.0000
   7   0.0000000000000000E+00   0.0000000000000000E+00    33.0000000   150.0000
   8   0.0000000000000000E+00   0.0000000000000000E+00    39.0000000   150.0000
   9   0.0000000000000000E+00   0.0000000000000000E+00    45.0000000   150.0000
   10   0.0000000000000000E+00   0.0000000000000000E+00    51.0000000   150.0000
