 #                 2              2000
    1.000000000000E-06   -1.777324644572E+06    3.117690924644E+13
    5.105003727477E-05   -3.481567150445E+04    1.196295456829E+10
    2.012001490991E-04   -8.833946634426E+03    7.701344466754E+08
    4.514503354729E-04   -3.937254367118E+03    1.529645499002E+08
    8.018005963962E-04   -2.216999610937E+03    4.849094563538E+07
    1.252250931869E-03   -1.419637040317E+03    1.987871776798E+07
    1.802801341892E-03   -9.862015111057E+02    9.590650861897E+06
    2.453451826464E-03   -7.247513117894E+02    5.177934197148E+06
    3.204202385585E-03   -5.550189027866E+02    3.035529975496E+06
    4.055053019256E-03   -4.386321978707E+02    1.895130729463E+06
    5.006003727477E-03   -3.553721351383E+02    1.243376876187E+06
    6.057054510247E-03   -2.937640997705E+02    8.492001574804E+05
    7.208205367566E-03   -2.469032937035E+02    5.995448292639E+05
    8.459456299435E-03   -2.104328752668E+02    4.352402209505E+05
    9.810807305854E-03   -1.814936675156E+02    3.235470277635E+05
    1.126225838682E-02   -1.581463226463E+02    2.454844188530E+05
    1.281380954234E-02   -1.390377934261E+02    1.896013354258E+05
    1.446546077241E-02   -1.232008188965E+02    1.487480917056E+05
    1.621721207702E-02   -1.099290812908E+02    1.183250200227E+05
    1.806906345619E-02   -9.869707398359E+01    9.529403733114E+04
    2.002101490991E-02   -8.910727458699E+01    7.760109813317E+04
    2.207306643817E-02   -8.085448526008E+01    6.382821929276E+04
    2.422521804099E-02   -7.370124833194E+01    5.297801619041E+04
    2.647746971835E-02   -6.746057364359E+01    4.433698065131E+04
    2.882982147026E-02   -6.198359399058E+01    3.738678648644E+04
    3.128227329673E-02   -5.715060489677E+01    3.174558769823E+04
    3.383482519774E-02   -5.286446843141E+01    2.712845197439E+04
    3.648747717330E-02   -4.904569421537E+01    2.332024317219E+04
    3.924022922342E-02   -4.562872737566E+01    2.015674897487E+04
    4.209308134808E-02   -4.255911649445E+01    1.751135999296E+04
    4.504603354729E-02   -3.979133096701E+01    1.528554376740E+04
    4.809908582105E-02   -3.728706299390E+01    1.340194960381E+04
    5.125223816936E-02   -3.501389501785E+01    1.179936116888E+04
    5.450549059222E-02   -3.294424540665E+01    1.042896270260E+04
    5.785884308963E-02   -3.105452791105E+01    9.251549743161E+03
    6.131229566159E-02   -2.932447675810E+01    8.235426203464E+03
    6.486584830810E-02   -2.773660110108E+01    7.354805176899E+03
    6.851950102915E-02   -2.627574124785E+01    6.588582905731E+03
    7.227325382476E-02   -2.492870553174E+01    5.919391625348E+03
    7.612710669492E-02   -2.368397150178E+01    5.332862553074E+03
    8.008105963962E-02   -2.253143873428E+01    4.817048472281E+03
    8.413511265888E-02   -2.146222331963E+01    4.361968421551E+03
    8.828926575269E-02   -2.046848618379E+01    3.959246462182E+03
    9.254351892104E-02   -1.954328902462E+01    3.601823413755E+03
    9.689787216395E-02   -1.868047290099E+01    3.283725542965E+03
    1.013523254814E-01   -1.787455549348E+01    2.999877973687E+03
    1.059068788734E-01   -1.712064382562E+01    2.745953414911E+03
    1.105615323400E-01   -1.641435984277E+01    2.518248932977E+03
    1.153162858811E-01   -1.575177672874E+01    2.313585108865E+03
    1.201711394967E-01   -1.512936422522E+01    2.129223152459E+03
    1.251260931869E-01   -1.454394152840E+01    1.962796490422E+03
    1.301811469517E-01   -1.399263658618E+01    1.812254073378E+03
    1.353363007910E-01   -1.347285082082E+01    1.675813213788E+03
    1.405915547048E-01   -1.298222846614E+01    1.551920207212E+03
    1.459469086932E-01   -1.251862984200E+01    1.439217335645E+03
    1.514023627562E-01   -1.208010799871E+01    1.336515124177E+03
    1.569579168937E-01   -1.166488825446E+01    1.242768937993E+03
    1.626135711057E-01   -1.127135022311E+01    1.157059178241E+03
    1.683693253923E-01   -1.089801199215E+01    1.078574472297E+03
    1.742251797535E-01   -1.054351616161E+01    1.006597363755E+03
    1.801811341892E-01   -1.020661749799E+01    9.404920958998E+02
    1.862371886994E-01   -9.886171993122E+00    8.796941538728E+02
    1.923933432842E-01   -9.581127148229E+00    8.237012886902E+02
    1.986495979435E-01   -9.290513328828E+00    7.720657934732E+02
    2.050059526774E-01   -9.013436057668E+00    7.243878407810E+02
    2.114624074859E-01   -8.749069131196E+00    6.803097215411E+02
    2.180189623689E-01   -8.496648460471E+00    6.395108520482E+02
    2.246756173264E-01   -8.255466550698E+00    6.017034369386E+02
    2.314323723585E-01   -8.024867544804E+00    5.666286937785E+02
    2.382892274652E-01   -7.804242766139E+00    5.340535596229E+02
    2.452461826464E-01   -7.593026703686E+00    5.037678121511E+02
    2.523032379021E-01   -7.390693390263E+00    4.755815482034E+02
    2.594603932324E-01   -7.196753130368E+00    4.493229711020E+02
    2.667176486372E-01   -7.010749539616E+00    4.248364453114E+02
    2.740750041166E-01   -6.832256862304E+00    4.019807830337E+02
    2.815324596706E-01   -6.660877537657E+00    3.806277324209E+02
    2.890900152990E-01   -6.496239988734E+00    3.606606413905E+02
    2.967476710021E-01   -6.337996611020E+00    3.419732746751E+02
    3.045054267797E-01   -6.185821940363E+00    3.244687648300E+02
    3.123632826318E-01   -6.039410982199E+00    3.080586805578E+02
    3.203212385585E-01   -5.898477686049E+00    2.926621979537E+02
    3.283792945597E-01   -5.762753551025E+00    2.782053621962E+02
    3.365374506355E-01   -5.631986349642E+00    2.646204288484E+02
    3.447957067859E-01   -5.505938958605E+00    2.518452753486E+02
    3.531540630107E-01   -5.384388286447E+00    2.398228744788E+02
    3.616125193102E-01   -5.267124288945E+00    2.285008226442E+02
    3.701710756842E-01   -5.153949064215E+00    2.178309166995E+02
    3.788297321327E-01   -5.044676020184E+00    2.077687738335E+02
    3.875884886558E-01   -4.939129107914E+00    1.982734897015E+02
    3.964473452534E-01   -4.837142114871E+00    1.893073305757E+02
    4.054063019256E-01   -4.738558012868E+00    1.808354557972E+02
    4.144653586723E-01   -4.643228355875E+00    1.728256672506E+02
    4.236245154936E-01   -4.551012723404E+00    1.652481829707E+02
    4.328837723894E-01   -4.461778205557E+00    1.580754323271E+02
    4.422431293598E-01   -4.375398926218E+00    1.512818705257E+02
    4.517025864048E-01   -4.291755601188E+00    1.448438104244E+02
    4.612621435242E-01   -4.210735128376E+00    1.387392698869E+02
    4.709218007183E-01   -4.132230207401E+00    1.329478330960E+02
    4.806815579868E-01   -4.056138986233E+00    1.274505244230E+02
    4.905414153300E-01   -3.982364732684E+00    1.222296936022E+02
    5.005013727477E-01   -3.910815528783E+00    1.172689110978E+02
    5.105614302399E-01   -3.841403986227E+00    1.125528726669E+02
    5.207215878067E-01   -3.774046981259E+00    1.080673122293E+02
    5.309818454480E-01   -3.708665407480E+00    1.037989222506E+02
    5.413422031639E-01   -3.645183945212E+00    9.973528092347E+01
    5.518026609543E-01   -3.583530846170E+00    9.586478551017E+01
    5.623632188193E-01   -3.523637732277E+00    9.217659127208E+01
    5.730238767588E-01   -3.465439407584E+00    8.866055547093E+01
    5.837846347729E-01   -3.408873682324E+00    8.530718597830E+01
    5.946454928615E-01   -3.353881208205E+00    8.210759407608E+01
    6.056064510247E-01   -3.300405324147E+00    7.905345107161E+01
    6.166675092624E-01   -3.248391911689E+00    7.613694838823E+01
    6.278286675747E-01   -3.197789259406E+00    7.335076082470E+01
    6.390899259615E-01   -3.148547935675E+00    7.068801270658E+01
    6.504512844229E-01   -3.100620669228E+00    6.814224667886E+01
    6.619127429588E-01   -3.053962236935E+00    6.570739491300E+01
    6.734743015692E-01   -3.008529358335E+00    6.337775252263E+01
    6.851359602543E-01   -2.964280596444E+00    6.114795300146E+01
    6.968977190138E-01   -2.921176264429E+00    5.901294551381E+01
    7.087595778480E-01   -2.879178337737E+00    5.696797388408E+01
    7.207215367566E-01   -2.838250371341E+00    5.500855714508E+01
    7.327835957398E-01   -2.798357421736E+00    5.313047151773E+01
    7.449457547976E-01   -2.759465973412E+00    5.132973370635E+01
    7.572080139299E-01   -2.721543869472E+00    4.960258540350E+01
    7.695703731368E-01   -2.684560246168E+00    4.794547890802E+01
    7.820328324182E-01   -2.648485471074E+00    4.635506376816E+01
    7.945953917742E-01   -2.613291084692E+00    4.482817436924E+01
    8.072580512047E-01   -2.578949745248E+00    4.336181839230E+01
    8.200208107098E-01   -2.545435176510E+00    4.195316607636E+01
    8.328836702894E-01   -2.512722118410E+00    4.059954022273E+01
    8.458466299435E-01   -2.480786280329E+00    3.929840688470E+01
    8.589096896722E-01   -2.449604296855E+00    3.804736669093E+01
    8.720728494755E-01   -2.419153685884E+00    3.684414675503E+01
    8.853361093533E-01   -2.389412808915E+00    3.568659312754E+01
    8.986994693057E-01   -2.360360833411E+00    3.457266375048E+01
    9.121629293326E-01   -2.331977697101E+00    3.350042187725E+01
    9.257264894341E-01   -2.304244074116E+00    3.246802992433E+01
    9.393901496101E-01   -2.277141342841E+00    3.147374372333E+01
    9.531539098606E-01   -2.250651555398E+00    3.051590714475E+01
    9.670177701857E-01   -2.224757408656E+00    2.959294706690E+01
    9.809817305854E-01   -2.199442216679E+00    2.870336866559E+01
    9.950457910596E-01   -2.174689884547E+00    2.784575100206E+01
    1.009209951608E+00   -2.150484883448E+00    2.701874288821E+01
    1.023474212232E+00   -2.126812226996E+00    2.622105901009E+01
    1.037838572930E+00   -2.103657448689E+00    2.545147629172E+01
    1.052303033702E+00   -2.081006580447E+00    2.470883048290E+01
    1.066867594549E+00   -2.058846132181E+00    2.399201295573E+01
    1.081532255470E+00   -2.037163072325E+00    2.329996769582E+01
    1.096297016466E+00   -2.015944809287E+00    2.263168847508E+01
    1.111161877537E+00   -1.995179173767E+00    2.198621619410E+01
    1.126126838682E+00   -1.974854401890E+00    2.136263638279E+01
    1.141191899902E+00   -1.954959119127E+00    2.076007684892E+01
    1.156357061196E+00   -1.935482324944E+00    2.017770546501E+01
    1.171622322565E+00   -1.916413378153E+00    1.961472808442E+01
    1.186987684008E+00   -1.897741982925E+00    1.907038657846E+01
    1.202453145526E+00   -1.879458175427E+00    1.854395698667E+01
    1.218018707119E+00   -1.861552311063E+00    1.803474777317E+01
    1.233684368786E+00   -1.844015052272E+00    1.754209818230E+01
    1.249450130527E+00   -1.826837356867E+00    1.706537668727E+01
    1.265315992343E+00   -1.810010466885E+00    1.660397952620E+01
    1.281281954234E+00   -1.793525897920E+00    1.615732931989E+01
    1.297348016199E+00   -1.777375428911E+00    1.572487376646E+01
    1.313514178239E+00   -1.761551092383E+00    1.530608440802E+01
    1.329780440353E+00   -1.746045165083E+00    1.490045546508E+01
    1.346146802542E+00   -1.730850159034E+00    1.450750273457E+01
    1.362613264805E+00   -1.715958812948E+00    1.412676254760E+01
    1.379179827143E+00   -1.701364084007E+00    1.375779078340E+01
    1.395846489556E+00   -1.687059139984E+00    1.340016193615E+01
    1.412613252043E+00   -1.673037351688E+00    1.305346823154E+01
    1.429480114605E+00   -1.659292285721E+00    1.271731879003E+01
    1.446447077241E+00   -1.645817697524E+00    1.239133883434E+01
    1.463514139951E+00   -1.632607524717E+00    1.207516893830E+01
    1.480681302737E+00   -1.619655880692E+00    1.176846431488E+01
    1.497948565596E+00   -1.606957048474E+00    1.147089414104E+01
    1.515315928531E+00   -1.594505474823E+00    1.118214091737E+01
    1.532783391540E+00   -1.582295764563E+00    1.090189986052E+01
    1.550350954623E+00   -1.570322675141E+00    1.062987832644E+01
    1.568018617781E+00   -1.558581111400E+00    1.036579526300E+01
    1.585786381014E+00   -1.547066120542E+00    1.010938068999E+01
    1.603654244321E+00   -1.535772887301E+00    9.860375205266E+00
    1.621622207702E+00   -1.524696729291E+00    9.618529515430E+00
    1.639690271159E+00   -1.513833092534E+00    9.383603989758E+00
    1.657858434689E+00   -1.503177547156E+00    9.155368236111E+00
    1.676126698295E+00   -1.492725783247E+00    8.933600697600E+00
    1.694495061974E+00   -1.482473606876E+00    8.718088268920E+00
    1.712963525729E+00   -1.472416936248E+00    8.508625931263E+00
    1.731532089558E+00   -1.462551798016E+00    8.305016404840E+00
    1.750200753461E+00   -1.452874323712E+00    8.107069818061E+00
    1.768969517439E+00   -1.443380746320E+00    7.914603392501E+00
    1.787838381492E+00   -1.434067396972E+00    7.727441142806E+00
    1.806807345619E+00   -1.424930701757E+00    7.545413590776E+00
    1.825876409821E+00   -1.415967178653E+00    7.368357492872E+00
    1.845045574097E+00   -1.407173434560E+00    7.196115580451E+00
    1.864314838448E+00   -1.398546162444E+00    7.028536312083E+00
    1.883684202873E+00   -1.390082138580E+00    6.865473637321E+00
    1.903153667373E+00   -1.381778219894E+00    6.706786771342E+00
    1.922723231947E+00   -1.373631341389E+00    6.552339979901E+00
    1.942392896596E+00   -1.365638513674E+00    6.402002374093E+00
    1.962162661320E+00   -1.357796820565E+00    6.255647714408E+00
    1.982032526118E+00   -1.350103416781E+00    6.113154223632E+00
    2.002002490991E+00   -1.342555525703E+00    5.974404408140E+00
    2.022072555938E+00   -1.335150437225E+00    5.839284887178E+00
    2.042242720960E+00   -1.327885505669E+00    5.707686229729E+00
    2.062512986056E+00   -1.320758147772E+00    5.579502798594E+00
    2.082883351227E+00   -1.313765840737E+00    5.454632601340E+00
    2.103353816472E+00   -1.306906120358E+00    5.332977147780E+00
    2.123924381792E+00   -1.300176579199E+00    5.214441313659E+00
    2.144595047186E+00   -1.293574864832E+00    5.098933210263E+00
    2.165365812655E+00   -1.287098678143E+00    4.986364059659E+00
    2.186236678199E+00   -1.280745771685E+00    4.876648075295E+00
    2.207207643817E+00   -1.274513948086E+00    4.769702347710E+00
    2.228278709510E+00   -1.268401058510E+00    4.665446735114E+00
    2.249449875277E+00   -1.262405001172E+00    4.563803758605E+00
    2.270721141119E+00   -1.256523719892E+00    4.464698501806E+00
    2.292092507035E+00   -1.250755202706E+00    4.368058514723E+00
    2.313563973026E+00   -1.245097480511E+00    4.273813721618E+00
    2.335135539091E+00   -1.239548625768E+00    4.181896332720E+00
    2.356807205231E+00   -1.234106751228E+00    4.092240759594E+00
    2.378578971446E+00   -1.228770008719E+00    4.004783534002E+00
    2.400450837735E+00   -1.223536587955E+00    3.919463230098E+00
    2.422422804099E+00   -1.218404715393E+00    3.836220389801E+00
    2.444494870537E+00   -1.213372653124E+00    3.754997451210E+00
    2.466667037050E+00   -1.208438697801E+00    3.675738679919E+00
    2.488939303637E+00   -1.203601179595E+00    3.598390103107E+00
    2.511311670299E+00   -1.198858461198E+00    3.522899446272E+00
    2.533784137035E+00   -1.194208936839E+00    3.449216072501E+00
    2.556356703846E+00   -1.189651031354E+00    3.377290924160E+00
    2.579029370731E+00   -1.185183199266E+00    3.307076466892E+00
    2.601802137691E+00   -1.180803923909E+00    3.238526635838E+00
    2.624675004726E+00   -1.176511716570E+00    3.171596783963E+00
    2.647647971835E+00   -1.172305115670E+00    3.106243632417E+00
    2.670721039019E+00   -1.168182685964E+00    3.042425222825E+00
    2.693894206277E+00   -1.164143017768E+00    2.980100871438E+00
    2.717167473610E+00   -1.160184726216E+00    2.919231125056E+00
    2.740540841017E+00   -1.156306450539E+00    2.859777718647E+00
    2.764014308499E+00   -1.152506853368E+00    2.801703534604E+00
    2.787587876055E+00   -1.148784620061E+00    2.744972563548E+00
    2.811261543686E+00   -1.145138458058E+00    2.689549866633E+00
    2.835035311392E+00   -1.141567096247E+00    2.635401539279E+00
    2.858909179172E+00   -1.138069284365E+00    2.582494676275E+00
    2.882883147026E+00   -1.134643792412E+00    2.530797338200E+00
    2.906957214956E+00   -1.131289410089E+00    2.480278519102E+00
    2.931131382959E+00   -1.128004946252E+00    2.430908115382E+00
    2.955405651038E+00   -1.124789228395E+00    2.382656895844E+00
    2.979780019190E+00   -1.121641102142E+00    2.335496472848E+00
    3.004254487418E+00   -1.118559430765E+00    2.289399274537E+00
    3.028829055720E+00   -1.115543094716E+00    2.244338518083E+00
    3.053503724096E+00   -1.112590991179E+00    2.200288183915E+00
    3.078278492547E+00   -1.109702033639E+00    2.157222990890E+00
    3.103153361073E+00   -1.106875151470E+00    2.115118372371E+00
    3.128128329673E+00   -1.104109289534E+00    2.073950453167E+00
    3.153203398347E+00   -1.101403407803E+00    2.033696027319E+00
    3.178378567097E+00   -1.098756480992E+00    1.994332536676E+00
    3.203653835920E+00   -1.096167498209E+00    1.955838050243E+00
    3.229029204819E+00   -1.093635462621E+00    1.918191244277E+00
    3.254504673792E+00   -1.091159391132E+00    1.881371383083E+00
    3.280080242839E+00   -1.088738314078E+00    1.845358300497E+00
    3.305755911961E+00   -1.086371274933E+00    1.810132382028E+00
    3.331531681157E+00   -1.084057330030E+00    1.775674547629E+00
    3.357407550429E+00   -1.081795548295E+00    1.741966235071E+00
    3.383383519774E+00   -1.079585010995E+00    1.708989383909E+00
    3.409459589194E+00   -1.077424811494E+00    1.676726420001E+00
    3.435635758689E+00   -1.075314055023E+00    1.645160240572E+00
    3.461912028258E+00   -1.073251858467E+00    1.614274199791E+00
    3.488288397902E+00   -1.071237350151E+00    1.584052094859E+00
    3.514764867620E+00   -1.069269669650E+00    1.554478152561E+00
    3.541341437413E+00   -1.067347967600E+00    1.525537016298E+00
    3.568018107281E+00   -1.065471405520E+00    1.497213733549E+00
    3.594794877223E+00   -1.063639155653E+00    1.469493743774E+00
    3.621671747239E+00   -1.061850400802E+00    1.442362866719E+00
    3.648648717330E+00   -1.060104334183E+00    1.415807291126E+00
    3.675725787496E+00   -1.058400159291E+00    1.389813563817E+00
    3.702902957736E+00   -1.056737089761E+00    1.364368579158E+00
    3.730180228051E+00   -1.055114349250E+00    1.339459568864E+00
    3.757557598440E+00   -1.053531171319E+00    1.315074092156E+00
    3.785035068904E+00   -1.051986799321E+00    1.291200026240E+00
    3.812612639443E+00   -1.050480486306E+00    1.267825557107E+00
    3.840290310055E+00   -1.049011494916E+00    1.244939170635E+00
    3.868068080743E+00   -1.047579097302E+00    1.222529643989E+00
    3.895945951505E+00   -1.046182575036E+00    1.200586037299E+00
    3.923923922342E+00   -1.044821219034E+00    1.179097685615E+00
    3.952001993253E+00   -1.043494329481E+00    1.158054191122E+00
    3.980180164238E+00   -1.042201215761E+00    1.137445415614E+00
    4.008458435299E+00   -1.040941196393E+00    1.117261473204E+00
    4.036836806433E+00   -1.039713598969E+00    1.097492723276E+00
    4.065315277643E+00   -1.038517760100E+00    1.078129763661E+00
    4.093893848927E+00   -1.037353025355E+00    1.059163424034E+00
    4.122572520285E+00   -1.036218749218E+00    1.040584759519E+00
    4.151351291718E+00   -1.035114295034E+00    1.022385044497E+00
    4.180230163226E+00   -1.034039034966E+00    1.004555766619E+00
    4.209209134808E+00   -1.032992349951E+00    9.870886209906E-01
    4.238288206464E+00   -1.031973629658E+00    9.699755045591E-01
    4.267467378196E+00   -1.030982272449E+00    9.532085106603E-01
    4.296746650001E+00   -1.030017685338E+00    9.367799237440E-01
    4.326126021882E+00   -1.029079283958E+00    9.206822142592E-01
    4.355605493836E+00   -1.028166492520E+00    9.049080336988E-01
    4.385185065866E+00   -1.027278743779E+00    8.894502097956E-01
    4.414864737970E+00   -1.026415478999E+00    8.743017418654E-01
    4.444644510148E+00   -1.025576147917E+00    8.594557962920E-01
    4.474524382401E+00   -1.024760208709E+00    8.449057021485E-01
    4.504504354729E+00   -1.023967127953E+00    8.306449469509E-01
    4.534584427131E+00   -1.023196380595E+00    8.166671725389E-01
    4.564764599608E+00   -1.022447449913E+00    8.029661710795E-01
    4.595044872159E+00   -1.021719827479E+00    7.895358811893E-01
    4.625425244785E+00   -1.021013013123E+00    7.763703841714E-01
    4.655905717485E+00   -1.020326514892E+00    7.634639003628E-01
    4.686486290260E+00   -1.019659849015E+00    7.508107855886E-01
    4.717166963109E+00   -1.019012539856E+00    7.384055277191E-01
    4.747947736033E+00   -1.018384119880E+00    7.262427433268E-01
    4.778828609032E+00   -1.017774129603E+00    7.143171744396E-01
    4.809809582105E+00   -1.017182117548E+00    7.026236853863E-01
    4.840890655253E+00   -1.016607640204E+00    6.911572597331E-01
    4.872071828475E+00   -1.016050261972E+00    6.799129973055E-01
    4.903353101771E+00   -1.015509555118E+00    6.688861112949E-01
    4.934734475143E+00   -1.014985099723E+00    6.580719254463E-01
    4.966215948589E+00   -1.014476483626E+00    6.474658713238E-01
    4.997797522109E+00   -1.013983302375E+00    6.370634856525E-01
    5.029479195704E+00   -1.013505159165E+00    6.268604077332E-01
    5.061260969373E+00   -1.013041664783E+00    6.168523769284E-01
    5.093142843117E+00   -1.012592437547E+00    6.070352302166E-01
    5.125124816936E+00   -1.012157103243E+00    5.974048998129E-01
    5.157206890829E+00   -1.011735295063E+00    5.879574108542E-01
    5.189389064797E+00   -1.011326653540E+00    5.786888791463E-01
    5.221671338839E+00   -1.010930826476E+00    5.695955089712E-01
    5.254053712956E+00   -1.010547468879E+00    5.606735909526E-01
    5.286536187147E+00   -1.010176242889E+00    5.519194999781E-01
    5.319118761413E+00   -1.009816817708E+00    5.433296931761E-01
    5.351801435753E+00   -1.009468869523E+00    5.349007079452E-01
    5.384584210168E+00   -1.009132081433E+00    5.266291600357E-01
    5.417467084658E+00   -1.008806143370E+00    5.185117416803E-01
    5.450450059222E+00   -1.008490752023E+00    5.105452197730E-01
    5.483533133861E+00   -1.008185610758E+00    5.027264340958E-01
