   9.9999999999999995E-007
    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00
    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00
    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00
    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00
    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00
    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00
    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00
    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00
    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00
    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00    0.000000000000E+00
   3.1506837268610122E-004
    0.000000000000E+00    1.317600050177E-17   -1.872220692102E-18    8.652946850979E-19   -8.550418000342E-19   -1.679447922664E-19   -1.353223674466E-19   -2.343548339483E-19   -1.188024224586E-19    1.396433597929E-19
   -2.998743912581E-17    0.000000000000E+00    1.606872058289E-18    1.407378218069E-18   -6.416954119987E-20    1.851609043731E-19   -2.407512498761E-19   -2.842019139196E-19    1.662093724420E-19   -2.760133847071E-19
   -5.298423639351E-20   -9.273077700029E-18    0.000000000000E+00   -4.953561622980E-18    6.965218507179E-19   -1.393815350638E-18   -9.109923238832E-19   -7.403089572697E-20    3.695795433976E-20   -2.120432540824E-19
   -1.048875882149E-18    6.992365817086E-19    5.441078823907E-18    0.000000000000E+00    3.711298318551E-18   -1.729996785707E-18   -1.266477823276E-18   -1.167013523792E-18    2.743596859916E-19   -5.207949551162E-19
    7.296717318450E-19   -1.162511438069E-20   -1.206980344401E-18   -1.644116001769E-18    0.000000000000E+00   -2.357010634954E-18    1.000974889259E-18    3.868801724584E-19   -1.109804161662E-19   -4.986755955790E-20
    1.627848375823E-19   -2.340531237281E-20    1.011296520660E-18    1.672340289596E-18    1.233712584927E-18    0.000000000000E+00   -3.976078676135E-18   -1.194381979170E-18    4.360606480111E-19    3.126787090899E-19
   -2.628525251998E-20    4.307546595922E-20    9.668882687490E-19    1.341401076039E-18   -1.124785325397E-18    2.554472501124E-18    0.000000000000E+00    3.362900905374E-18   -5.608815693122E-19   -5.231621575737E-19
    1.842900107602E-19    4.306810361293E-19    4.432405552574E-20    1.075302853129E-18   -5.631579129165E-19    8.903194817782E-19   -4.202781412567E-18    0.000000000000E+00   -3.973044038931E-18    4.265060101915E-18
    1.329175764833E-19   -3.170503220122E-20   -1.201954655005E-19   -3.109340431629E-19    1.711551242068E-19   -3.382274113629E-19    6.605573493737E-19    4.299378378487E-18    0.000000000000E+00    3.083058465255E-18
   -7.859428407752E-20    3.191619538725E-19    1.452314474760E-19    5.302112136442E-19    5.308449165757E-20   -1.933461579015E-19    4.590230507469E-19   -4.436435909420E-18   -2.624127513412E-18    0.000000000000E+00
   1.2572734907444049E-003
    0.000000000000E+00    7.121274495175E-18   -2.643585828947E-18   -3.506815127300E-18    3.231934947702E-19    1.422714425959E-18    6.961746530206E-19   -2.513436284577E-19    1.903532361916E-19    6.520746372718E-19
   -1.416145164812E-17    0.000000000000E+00   -4.883188541280E-18    5.510969591639E-19   -1.385475908916E-19   -4.394446088025E-19   -2.755835510767E-19   -3.148254512133E-20    2.131814965469E-19   -1.120797694471E-19
   -3.471021449739E-18    4.171542457129E-18    0.000000000000E+00    3.126108957146E-18    6.181669772395E-19    1.114816578977E-18   -5.596131202227E-19    5.008943285529E-21    4.386501703642E-19    1.978396017409E-19
    4.476303697234E-18   -6.780621827514E-19    2.234165337913E-18    0.000000000000E+00    5.247254222016E-19    3.099694172930E-19    1.191711825400E-18    2.487290005262E-19   -4.430034090866E-19    3.860874145683E-19
    1.565979063406E-20    2.623522648675E-19   -2.372434836148E-19   -7.915397055555E-19    0.000000000000E+00   -1.802731406695E-18   -1.402211892271E-18    1.246144366986E-18   -5.281482920856E-19   -3.117981616320E-19
   -1.379647460953E-18    1.624347037859E-19   -6.619573529898E-19   -4.305775461041E-19    2.372848102489E-18    0.000000000000E+00    3.319011901145E-18    2.929079522568E-18   -1.157842546682E-18   -1.536905351600E-18
   -9.971612335198E-19    6.384922091971E-19    1.094439557483E-19   -1.095524724831E-18    2.200469018158E-18   -4.694848288369E-19    0.000000000000E+00   -7.608235031794E-19    1.143328545017E-18    1.092678773477E-18
    2.710817639224E-19   -1.875087202463E-19    1.237102495382E-19   -8.438331104679E-20   -1.025512382926E-18   -2.345687862238E-18    2.229305257616E-18    0.000000000000E+00    8.080005570998E-18    5.604322874335E-19
   -2.562790062767E-20   -6.163457168863E-19   -4.107408494176E-19    4.497821306894E-19    4.925236836021E-19    1.209167610203E-18   -1.033362392337E-18   -5.991438762016E-18    0.000000000000E+00   -1.711263260575E-18
   -5.916248736278E-19    1.867569378198E-19   -1.408957538040E-19   -3.933133638319E-19    2.603932468001E-19    1.377708873922E-18   -1.031579720980E-18   -3.595965057113E-19    1.977315380372E-18    0.000000000000E+00
   2.8276153541749107E-003
    0.000000000000E+00    1.456525253189E-17   -3.049375462531E-18    1.997209880687E-18   -7.361193544426E-19   -1.677309586056E-18   -3.854705311743E-19    7.584362150335E-19   -6.258757406307E-19    5.836002588580E-20
   -6.029294969370E-17    0.000000000000E+00    4.843560088355E-17    1.115732813468E-18   -3.324401720721E-19    7.107019698295E-19    9.932981232773E-20   -5.417310371060E-19    1.002881388538E-18    4.736563236236E-20
   -1.103815770586E-19   -3.298324543186E-17    0.000000000000E+00   -8.586776514309E-18   -8.796526677129E-19   -2.527703390210E-18    3.571404648854E-20    3.859207041607E-19   -7.645279362399E-19    7.355565459763E-19
   -1.762437200053E-18    1.143948068207E-18    6.073908889320E-18    0.000000000000E+00    3.124674022542E-17    8.239245972237E-18    1.111362711708E-18    6.707493847036E-19    1.354571275039E-18   -2.276461504604E-19
    1.184113355691E-18    4.600610675061E-19    1.605050985782E-18   -3.791346586080E-17    0.000000000000E+00   -1.796003803315E-18   -2.143769502077E-18   -6.318655687704E-19   -9.419064530582E-19    1.295637743858E-19
    1.484044492929E-18   -8.525793085345E-19    1.721859181466E-18   -7.542058092171E-18    3.102132503358E-18    0.000000000000E+00    1.268142619432E-17   -2.219687680240E-18    1.953821150229E-18    7.446454135202E-19
    4.480298513355E-19   -4.721798369043E-19    3.421987690100E-19   -8.425732827948E-19    7.876711260004E-19   -1.199389480684E-17    0.000000000000E+00   -7.438834713997E-19   -2.004041843616E-18   -9.600832041223E-19
   -7.398084667555E-19    6.312968430236E-19   -6.175001148089E-19   -5.255099930778E-19    5.589594816288E-19    2.239036189405E-18   -2.311792577246E-18    0.000000000000E+00   -4.745156755043E-18   -4.100637528124E-18
    7.308900571799E-19   -6.225260788661E-19    6.042245331658E-19   -1.314898292234E-18    7.007126667931E-19   -1.983528998666E-18    1.231113854927E-18    3.827277415770E-18    0.000000000000E+00    5.524724039587E-18
   -1.042850612522E-19   -1.659472060490E-19   -6.366759651097E-19    4.305006917388E-19   -3.775338029851E-20   -8.734286024457E-19    1.381612452187E-18    3.851517668709E-18   -4.574012225545E-18    0.000000000000E+00
   5.0260939629776192E-003
    0.000000000000E+00    7.071256811532E-16   -2.209400788123E-18   -2.733127298923E-18    3.848992741265E-18   -4.887631209125E-20    1.253926517926E-18   -1.038789188686E-18    4.976999168916E-19    3.813547034726E-19
   -6.698173541539E-16    0.000000000000E+00    1.321289901418E-16   -4.382793452883E-18   -1.119346472084E-18    3.183997475037E-18    1.070340419232E-18    1.397655201268E-21   -3.549963706013E-19   -7.954042330305E-19
    1.550313193969E-17   -1.475328100295E-16    0.000000000000E+00   -9.280786271234E-17    1.554801042034E-17    2.059746625450E-18    2.887454354158E-19   -3.350204490222E-19    6.583362157028E-19   -8.971249269169E-19
    3.052756437955E-18   -2.629672617312E-18    8.989471504047E-17    0.000000000000E+00    6.954110939656E-17   -6.151448458844E-18   -4.289782495265E-18    1.069640497647E-18   -2.250522563813E-19    5.132410126041E-19
   -3.119618625527E-18    1.121432050594E-18   -1.562628782749E-17   -6.597868602771E-17    0.000000000000E+00   -4.877919716355E-17   -4.909918104964E-19   -1.543433798456E-20    1.805845566467E-18   -5.229875148788E-19
   -7.874638199294E-19   -3.061404016531E-18   -4.362947281308E-19    4.170781355937E-18    5.205814703293E-17    0.000000000000E+00   -5.654123252047E-17    1.974386401307E-18    5.518644572395E-19    2.035272266854E-18
   -7.578966786096E-19   -1.062145388241E-18   -3.816747956455E-19    4.064785712735E-18    2.446333340190E-19    5.160891777384E-17    0.000000000000E+00   -3.520392589374E-17    1.621993729080E-18    1.795361030881E-19
    9.514871775115E-19    3.573534762302E-19    3.251440718630E-19   -7.536400291845E-19    1.015727887321E-18   -3.180878744720E-18    3.656433645824E-17    0.000000000000E+00    1.752486484453E-17   -9.174168496645E-19
   -8.599587635408E-19    1.884028486747E-19   -5.395956465071E-19    1.342722528354E-19   -1.626939228083E-18   -9.709895756447E-19   -1.776382702965E-18   -2.076230279013E-17    0.000000000000E+00    2.154759746083E-17
   -2.355008236624E-19    9.786653053072E-19    7.917975253654E-19   -7.411741242260E-19    6.355107877956E-19   -1.933030954194E-18   -7.689737350390E-19    1.502778318368E-18   -2.333425087230E-17    0.000000000000E+00
   7.8527093171525293E-003
    0.000000000000E+00    1.230018730384E-14    7.361488360702E-18   -8.903302154692E-18   -2.784150769656E-19   -1.285531145673E-19    1.637590188842E-19    9.509642957050E-19   -3.408350910992E-19   -4.130093985056E-19
   -1.232772526965E-14    0.000000000000E+00    2.913427842248E-15    4.779093175031E-19    1.643949110732E-18   -2.681106872752E-18    5.383745066426E-19   -3.534317233680E-19    8.659735161636E-19    1.892378512329E-20
   -1.268862999343E-17   -2.919247740694E-15    0.000000000000E+00   -1.711063163634E-15   -7.251657481525E-18    1.499160860368E-18   -5.556695733279E-19   -6.754186109984E-19   -1.221558402828E-18    1.824657601798E-19
    8.290497420394E-18    4.456467708575E-18    1.714367747231E-15    0.000000000000E+00    1.211929940107E-15   -1.119958800031E-17    8.736941512410E-18   -2.146381202662E-19   -4.155416209194E-19    3.005356695216E-19
    1.102250002509E-18   -5.952998797884E-19    7.766903912482E-18   -1.211933006592E-15    0.000000000000E+00   -9.646084576189E-16    8.962390054185E-18    2.412832265374E-19   -2.650490521000E-18    1.500292763133E-18
    3.284279615602E-19    2.519818081937E-18   -1.186002970389E-18    1.172293832847E-17    9.630526031035E-16    0.000000000000E+00   -7.881049872488E-16   -1.246673624001E-20   -1.307143312793E-19    9.259545096726E-20
   -2.255954662401E-19   -5.426094892288E-19    4.652721817887E-19   -8.293601814783E-18   -7.465991958262E-18    7.908797915201E-16    0.000000000000E+00   -6.735814939858E-16   -2.277115022215E-18   -7.691178450888E-20
   -9.953718676467E-19   -3.823888405209E-19    7.309493013219E-19    2.912695489384E-20   -1.782261647390E-18    1.114172327465E-18    6.720177088561E-16    0.000000000000E+00    5.951679777577E-16    2.369885962893E-18
    5.464402811028E-19   -7.890162380073E-19    1.079143332401E-18    7.582121515829E-19    2.354206185424E-18    2.074881395606E-19    2.800970954792E-18   -5.920481662356E-16    0.000000000000E+00    5.267259943385E-16
    4.203288498220E-19   -1.484654238476E-19   -1.108362102156E-19   -3.161619789810E-19   -2.059633238833E-18   -1.877764080215E-19    3.017392828584E-19   -2.657401412011E-18   -5.260043001775E-16    0.000000000000E+00
   1.1307461416699643E-002
    0.000000000000E+00    1.248527295168E-13   -5.189514740401E-19    6.322400611526E-18   -3.672498458741E-18    1.152593616279E-18    6.339292202831E-21   -1.115162759077E-19    1.036342655168E-18    2.604029528487E-19
   -1.247962004992E-13    0.000000000000E+00    2.947379889347E-14    1.804743444627E-17   -6.813401927034E-19   -2.677970522873E-18   -2.787420971457E-19   -9.028866500771E-19    9.190972399495E-19    3.836986963884E-19
   -1.214370448494E-18   -2.946148198819E-14    0.000000000000E+00   -1.765957562529E-14    7.887665189306E-19   -4.028383458173E-18    3.420765901949E-19    1.016620363054E-18    1.375092361460E-19   -3.069438529770E-19
   -9.737878826949E-18   -1.716706280041E-17    1.764714276493E-14    0.000000000000E+00    1.263622426181E-14    4.535063843824E-18    2.888582009129E-19   -1.162931812422E-18    4.002549844476E-18    5.352829624110E-19
    2.750312634972E-18    5.139519813069E-19   -4.036488950819E-18   -1.263463684075E-14    0.000000000000E+00   -9.824262013826E-15   -4.661760258147E-18   -1.114660385531E-18    5.729617707867E-18   -2.219822951832E-18
   -5.761657137833E-19    2.068025416961E-18    4.820388307478E-18   -3.298768035516E-18    9.826847534497E-15    0.000000000000E+00   -8.026182659322E-15    1.971058639964E-18   -7.262357885200E-18   -3.068396171696E-18
   -1.052914296588E-18    5.736089141772E-19   -9.232108057191E-20   -4.747792345604E-19    4.532279120832E-18    8.033242713284E-15    0.000000000000E+00   -6.782130820624E-15    7.946142539566E-18    1.365101912711E-18
    4.393864530687E-19    1.191257558535E-18   -1.144793556985E-18    1.511958730421E-18    1.926629746433E-18   -1.380017112809E-18    6.788092406757E-15    0.000000000000E+00    5.900276441251E-15    1.389857205154E-19
