    1.000000000000E-06    0.000000000000E+00    1.624725417884E-23    3.505400730380E-24    0.000000000000E+00   -1.327971916908E-23    0.000000000000E+00
    5.076629378046E-03    0.000000000000E+00   -1.587336990171E-18    9.744792138295E-21    0.000000000000E+00   -4.418092953816E-19    0.000000000000E+00
    2.030351751218E-02    0.000000000000E+00   -2.812707300701E-14   -8.078295407797E-20    0.000000000000E+00   -6.629548055884E-15    0.000000000000E+00
    4.568166440241E-02    0.000000000000E+00   -8.188768804636E-12    1.905069772788E-20    0.000000000000E+00   -1.930111648486E-12    0.000000000000E+00
    8.121107004874E-02    0.000000000000E+00   -4.564491320045E-10    1.666050432034E-19    0.000000000000E+00   -1.075860921967E-10    0.000000000000E+00
    1.268917344512E-01    0.000000000000E+00   -1.023150656448E-08    5.489226931560E-17    0.000000000000E+00   -2.411589224706E-09    0.000000000000E+00
    1.827236576097E-01    0.000000000000E+00   -1.280254162213E-07    6.109267847580E-15    0.000000000000E+00   -3.017587999493E-08    0.000000000000E+00
    2.487068395243E-01    0.000000000000E+00   -1.062482743666E-06    3.184601005127E-13    0.000000000000E+00   -2.504295843167E-07    0.000000000000E+00
    3.248412801949E-01    0.000000000000E+00   -6.466420946671E-06    9.440783161735E-12    0.000000000000E+00   -1.524150033834E-06    0.000000000000E+00
    4.111269796217E-01    0.000000000000E+00   -3.073285709201E-05    1.793339268156E-10    0.000000000000E+00   -7.243803886612E-06    0.000000000000E+00
    5.075639378046E-01    0.000000000000E+00   -1.188877990370E-04    2.362212995064E-09    0.000000000000E+00   -2.802212302016E-05    0.000000000000E+00
    6.141521547436E-01    0.000000000000E+00   -3.852869310533E-04    2.279078646900E-08    0.000000000000E+00   -9.081300160464E-05    0.000000000000E+00
    7.308916304386E-01    0.000000000000E+00   -1.068568032283E-03    1.676021548079E-07    0.000000000000E+00   -2.518639123945E-04    0.000000000000E+00
    8.577823648898E-01    0.000000000000E+00   -2.579608298251E-03    9.687224892071E-07    0.000000000000E+00   -6.080195691641E-04    0.000000000000E+00
    9.948243580970E-01    0.000000000000E+00   -5.499721117859E-03    4.512957404839E-06    0.000000000000E+00   -1.296296582170E-03    0.000000000000E+00
    1.142017610060E+00    0.000000000000E+00   -1.049252013364E-02    1.732307351891E-05    0.000000000000E+00   -2.473106263471E-03    0.000000000000E+00
    1.299362120780E+00    0.000000000000E+00   -1.813559510784E-02    5.590232890603E-05    0.000000000000E+00   -4.274564799717E-03    0.000000000000E+00
    1.466857890255E+00    0.000000000000E+00   -2.873202556990E-02    1.545448484373E-04    0.000000000000E+00   -6.772032075700E-03    0.000000000000E+00
    1.644504918487E+00    0.000000000000E+00   -4.218252976626E-02    3.725489718090E-04    0.000000000000E+00   -9.941975360031E-03    0.000000000000E+00
    1.832303205475E+00    0.000000000000E+00   -5.796817846931E-02    7.961109893547E-04    0.000000000000E+00   -1.366213305938E-02    0.000000000000E+00
    2.030252751218E+00    0.000000000000E+00   -7.523673272502E-02    1.531049566321E-03    0.000000000000E+00   -1.773268726435E-02    0.000000000000E+00
    2.238353555718E+00    0.000000000000E+00   -9.294469412487E-02    2.686240322902E-03    0.000000000000E+00   -2.191134120241E-02    0.000000000000E+00
    2.456605618974E+00    0.000000000000E+00   -1.100026314519E-01    4.351911119522E-03    0.000000000000E+00   -2.594954121668E-02    0.000000000000E+00
    2.685008940986E+00    0.000000000000E+00   -1.253932987832E-01    6.579143292857E-03    0.000000000000E+00   -2.962152809124E-02    0.000000000000E+00
    2.923563521755E+00    0.000000000000E+00   -1.382575925619E-01    9.366223091175E-03    0.000000000000E+00   -3.274365016522E-02    0.000000000000E+00
    3.172269361279E+00    0.000000000000E+00   -1.479563887817E-01    1.265491218050E-02    0.000000000000E+00   -3.518506422638E-02    0.000000000000E+00
    3.431126459559E+00    0.000000000000E+00   -1.541143463886E-01    1.633677581748E-02    0.000000000000E+00   -3.687193282064E-02    0.000000000000E+00
    3.700134816596E+00    0.000000000000E+00   -1.566424802806E-01    2.026739100755E-02    0.000000000000E+00   -3.778658039107E-02    0.000000000000E+00
    3.979294432388E+00    0.000000000000E+00   -1.557301514586E-01    2.428487015710E-02    0.000000000000E+00   -3.796221976998E-02    0.000000000000E+00
    4.268605306937E+00    0.000000000000E+00   -1.518005509511E-01    2.822871665368E-02    0.000000000000E+00   -3.747367891939E-02    0.000000000000E+00
    4.568067440241E+00    0.000000000000E+00   -1.454352079293E-01    3.195555577527E-02    0.000000000000E+00   -3.642510165173E-02    0.000000000000E+00
    4.877680832302E+00    0.000000000000E+00   -1.372845469729E-01    3.534958155156E-02    0.000000000000E+00   -3.493633496034E-02    0.000000000000E+00
    5.197445483119E+00    0.000000000000E+00   -1.279853310044E-01    3.832718680134E-02    0.000000000000E+00   -3.313004286568E-02    0.000000000000E+00
    5.527361392692E+00    0.000000000000E+00   -1.181004313490E-01    4.083663313997E-02    0.000000000000E+00   -3.112125722898E-02    0.000000000000E+00
    5.867428561021E+00    0.000000000000E+00   -1.080863447690E-01    4.285437804263E-02    0.000000000000E+00   -2.901028545502E-02    0.000000000000E+00
    6.217646988106E+00    0.000000000000E+00   -9.828511991793E-02    4.437976184147E-02    0.000000000000E+00   -2.687903779096E-02    0.000000000000E+00
    6.578016673948E+00    0.000000000000E+00   -8.893295096325E-02    4.542939414922E-02    0.000000000000E+00   -2.479021894409E-02    0.000000000000E+00
    6.948537618545E+00    0.000000000000E+00   -8.017738766103E-02    4.603206157670E-02    0.000000000000E+00   -2.278854908119E-02    0.000000000000E+00
