   1.0000000000000000E-004
    3.822160043473E-41    2.759137029552E-41   -2.239899377948E-41   -4.353083668004E-41   -4.281088071570E-42
    1.594097106633E-41    1.241504178930E-40    5.852002395425E-41   -6.378556187903E-41    3.347566040333E-41
   -7.870176603817E-41    4.638165809400E-41    1.002477604754E-40    5.006441755146E-41    3.562070357475E-41
   -6.981879077316E-41   -3.749830394178E-41    4.471960583302E-41    8.022391154042E-41    6.974538053202E-42
   -1.500409419258E-41    3.656759114491E-41    2.595212850171E-41    1.565120557710E-42    1.638374609276E-41
  0.12541303258145362     
    1.250709694244E-16    2.219342975802E-25   -9.764294287408E-25    1.992023216544E-24    3.250751296711E-25
    2.196316712992E-25    1.111741904846E-17    8.528838823695E-25    4.771339891120E-25   -2.345321827023E-34
   -9.960116092420E-25    8.206855713500E-25    1.000567755733E-16    5.002838773996E-17   -8.990542681842E-26
    1.952858855472E-24    4.699541366949E-25    5.002838774896E-17    2.501419385113E-17   -1.393459678593E-27
    3.289350664717E-25   -2.154540328327E-34   -9.046461438436E-26   -7.612400891703E-28    1.111741904846E-17
  0.25072606516290724     
    1.772505269250E-12    6.295664198332E-23   -8.394955185485E-19    1.678991672072E-18   -6.974368843278E-24
    5.777673077748E-23    1.575556408410E-13   -1.823230463421E-23   -8.203399007911E-24   -8.414796010075E-35
   -8.394958360270E-19   -1.520919712094E-23    1.418004215407E-12    7.090021076956E-13   -1.822118739712E-23
    1.678991037108E-18   -7.633947582213E-24    7.090021076975E-13    3.545010538473E-13   -2.457255018551E-24
   -6.838292781242E-24   -7.212407739003E-35   -1.709628749853E-23   -2.862748537244E-24    1.575556408410E-13
  0.37603909774436084     
    4.118281701169E-10    4.693040256194E-22   -1.994093592968E-15    3.988186888899E-15   -1.097761532758E-21
    2.792872574984E-22    3.660600795923E-11   -3.130260807952E-21   -1.675970157777E-21    4.517932062367E-34
   -1.994093444434E-15   -2.919915030556E-21    3.294625361428E-10    1.647312680460E-10   -2.107534833909E-22
    3.988187185967E-15   -1.558199621879E-21    1.647312680460E-10    8.236563407063E-11    4.018856366967E-23
   -1.140574236317E-21    4.006321954538E-34   -1.354981249687E-22    4.664534897140E-23    3.660600795923E-11
  0.50135213032581449     
    1.701594649327E-08   -1.760541266509E-22   -3.999131086003E-13    7.998262178771E-13   -7.735127278931E-21
   -6.576514001873E-22    1.512331051662E-09   -1.703288172878E-20   -8.257999785591E-21   -2.490484416140E-34
   -3.999131088712E-13   -1.569154039482E-20    1.361275724253E-08    6.806378596621E-09    6.407982926026E-22
    7.998262173352E-13   -7.717170152177E-21    6.806378596621E-09    3.403189344731E-09   -4.353925613613E-22
   -7.767494464668E-21   -5.756749656677E-34    1.109497502610E-21   -3.480778107674E-22    1.512331051662E-09
  0.62666516290726815     
    2.659643307589E-07    3.315396887412E-20   -1.989266053595E-11    3.978532111241E-11   -2.603064542278E-20
    3.078201752349E-20    2.363084793355E-08   -8.278539694826E-20   -4.780004738009E-20   -4.229483162476E-34
   -1.989266053448E-11   -7.969973205874E-20    2.127714721394E-07    1.063857322339E-07   -7.306684022279E-21
    3.978532111535E-11   -4.618206274148E-20    1.063857322339E-07    5.319287349815E-08   -1.009376736934E-21
   -2.690565513594E-20    1.127161848132E-34   -7.628464069039E-21   -1.278108180738E-21    2.363084793355E-08
  0.75197819548872169     
    2.215352838227E-06    1.845615553338E-19   -4.001155820659E-10    8.002311566167E-10   -2.461286402443E-19
    1.892027506036E-19    1.966947818150E-07   -6.238091844594E-19   -3.315602884495E-19   -1.060179621175E-32
   -4.001155820624E-10   -6.742286229814E-19    1.772282625255E-06    8.861411402793E-07   -2.924957217029E-20
