   1.0000000000000000E-004
    0.000000000000E+00    2.153317547510E-21    4.540328555801E-21   -1.485622196885E-21    7.361341488576E-22
   -8.212653063963E-21    0.000000000000E+00    7.561650085236E-21    6.439921879632E-21    1.763828610443E-21
   -3.789171257961E-21   -8.062421597976E-21    0.000000000000E+00    5.875719318487E-21   -9.300042664140E-22
    2.069855651847E-21   -6.710338504226E-21   -3.588862630328E-21    0.000000000000E+00   -3.167379910980E-21
   -3.505400677510E-22   -1.296441847308E-21    1.065927968204E-21    4.056249379378E-21    0.000000000000E+00
  0.12541303258145362     
    0.000000000000E+00    8.315433262945E-17    1.000283837652E-08    5.001419183591E-09   -1.459258963259E-18
   -8.618288103332E-17    0.000000000000E+00    2.248776942242E-17   -2.093649759372E-18   -3.334279389633E-09
   -1.000283837517E-08   -2.258619726543E-17    0.000000000000E+00   -1.991457965597E-16    3.327189234566E-18
   -5.001419183818E-09    1.770969392168E-18    1.952304717970E-16    0.000000000000E+00   -1.621473534022E-17
    1.547971185398E-18    3.334279389731E-09   -2.756082128865E-18    1.382525719943E-17    0.000000000000E+00
  0.25072606516290724     
    0.000000000000E+00   -1.231495585400E-17    1.190799821721E-06    5.953999108545E-07    1.132369305023E-18
    1.478746403782E-17    0.000000000000E+00    4.468852091160E-17    8.020938011758E-18   -3.969327913403E-07
   -1.190799821717E-06   -4.930208353218E-17    0.000000000000E+00   -1.409969703930E-12    1.371866406488E-18
   -5.953999108540E-07   -7.889158406270E-18    1.409969170710E-12    0.000000000000E+00    7.600618683266E-19
   -5.391787694857E-19    3.969327913398E-07   -1.570502106651E-18    1.514091971292E-18    0.000000000000E+00
  0.37603909774436084     
    0.000000000000E+00   -1.612365300077E-16    1.815110288921E-05    9.075551444533E-06   -1.655856715141E-18
    1.735699981666E-16    0.000000000000E+00    1.962622235597E-17   -9.094330915707E-18   -6.050289907039E-06
   -1.815110288921E-05   -2.986655297216E-17    0.000000000000E+00   -2.197214633867E-10   -1.108014656019E-18
   -9.075551444532E-06    9.126196242900E-18    2.197214797531E-10    0.000000000000E+00    1.568449823686E-17
    9.232192760435E-19    6.050289907041E-06    3.342664457565E-18   -1.664895799020E-17    0.000000000000E+00
  0.50135213032581449     
    0.000000000000E+00   -1.277225497769E-16    1.166737211009E-04    5.833686054063E-05    2.742651547914E-18
    1.397705682471E-16    0.000000000000E+00   -1.235679334878E-17    1.703373242382E-17   -3.888870082250E-05
   -1.166737211009E-04    8.248051543702E-18    0.000000000000E+00   -6.855238783250E-09    2.030333483086E-17
   -5.833686054063E-05   -1.530652979980E-17    6.855238778606E-09    0.000000000000E+00    6.844688301622E-18
   -5.390584096941E-18    3.888870082250E-05   -1.864841574429E-17   -2.677871132323E-18    0.000000000000E+00
  0.62666516290726815     
    0.000000000000E+00   -1.791482737594E-16    4.612715736961E-04    2.306357865962E-04    6.155700872547E-18
    1.860064155001E-16    0.000000000000E+00    6.099324463817E-17    1.400069413016E-17   -1.537232836416E-04
   -4.612715736961E-04   -6.602035776926E-17    0.000000000000E+00   -8.625140455462E-08   -1.910990894938E-17
   -2.306357865962E-04   -1.581250314611E-17    8.625140456099E-08    0.000000000000E+00    3.167870174819E-17
   -3.782728975202E-18    1.537232836416E-04    1.961500271875E-17   -3.191170567078E-17    0.000000000000E+00
  0.75197819548872169     
    0.000000000000E+00   -5.066500091763E-16    1.331270920561E-03    6.656354665256E-04    1.932894651803E-17
    4.699281660593E-16    0.000000000000E+00    1.244558343978E-16    4.775127729013E-17   -4.435028543481E-04
   -1.331270920561E-03   -1.240166989636E-16    0.000000000000E+00   -6.011031595881E-07   -6.428762259419E-19
   -6.656354665256E-04   -4.211640560297E-17    6.011031595933E-07    0.000000000000E+00    3.347741904524E-17
   -1.863939832518E-17    4.435028543481E-04    4.106447553773E-18   -4.246702137705E-17    0.000000000000E+00
  0.87729122807017534     
    0.000000000000E+00   -9.393855557923E-16    3.081081983125E-03    1.540541282224E-03    3.659185088583E-17
    9.713547317667E-16    0.000000000000E+00    3.075043721032E-16    8.748303594737E-17   -1.025755666508E-03
   -3.081081983124E-03   -2.817204388714E-16    0.000000000000E+00   -2.760184605570E-06   -8.866058370357E-18
   -1.540541282224E-03   -8.525328308492E-17    2.760184605568E-06    0.000000000000E+00    1.212606387964E-17
   -3.518865302122E-17    1.025755666508E-03    6.186216716253E-18   -1.357593712501E-17    0.000000000000E+00
   1.0026042606516290     
    0.000000000000E+00   -1.699458547743E-15    6.059540008395E-03    3.029774431085E-03    6.930942650289E-17
    1.763200426090E-15    0.000000000000E+00    6.089920079576E-16    1.753553310231E-16   -2.015119523483E-03
   -6.059540008395E-03   -5.798739601327E-16    0.000000000000E+00   -9.289825165751E-06   -3.445014414267E-17
   -3.029774431085E-03   -1.742530006580E-16    9.289825165750E-06    0.000000000000E+00    7.010584327391E-19
   -7.281463882339E-17    2.015119523483E-03    3.448292464944E-17    3.879892179051E-18    0.000000000000E+00
   1.1279172932330828     
    0.000000000000E+00   -3.355770400726E-15    1.052641281621E-02    5.263245157874E-03    1.511263401218E-16
    3.323056989723E-15    0.000000000000E+00    1.345403812698E-15    3.491773069877E-16   -3.494795881320E-03
   -1.052641281621E-02   -1.397581100194E-15    0.000000000000E+00   -2.459210997008E-05   -7.756558648532E-17
   -5.263245157874E-03   -3.491799465725E-16    2.459210997009E-05    0.000000000000E+00   -1.760170612451E-17
   -1.517606241675E-16    3.494795881320E-03    7.423665654915E-17    1.070680739079E-17    0.000000000000E+00
   1.2532303258145363     
    0.000000000000E+00   -5.062903298711E-15    1.659849307109E-02    8.299478490372E-03    2.025376451790E-16
    5.001267717320E-15    0.000000000000E+00    1.775532502242E-15    5.670786548667E-16   -5.498070039685E-03
   -1.659849307109E-02   -1.751957535906E-15    0.000000000000E+00   -5.377580496253E-05   -1.302673513655E-16
   -8.299478490372E-03   -5.641713545419E-16    5.377580496252E-05    0.000000000000E+00   -7.703419256923E-17
   -2.013180441836E-16    5.498070039685E-03    1.309234311723E-16    7.991689812718E-17    0.000000000000E+00
   1.3785433583959898     
    0.000000000000E+00   -9.358650831336E-15    2.423659546543E-02    1.211934157221E-02    4.076553327941E-16
    9.365844575785E-15    0.000000000000E+00    3.734812461020E-15    1.071053895060E-15   -8.004034791095E-03
   -2.423659546543E-02   -3.729793171684E-15    0.000000000000E+00   -1.005899756544E-04   -2.348096835342E-16
   -1.211934157221E-02   -1.072876644263E-15    1.005899756544E-04    0.000000000000E+00   -1.218190070750E-16
   -4.087775951036E-16    8.004034791095E-03    2.367274887110E-16    1.251955813458E-16    0.000000000000E+00
   1.5038563909774434     
    0.000000000000E+00   -1.167537331246E-14    3.326607793480E-02    1.663679612121E-02    4.361908750950E-16
    1.166532467129E-14    0.000000000000E+00    4.812356381106E-15    1.086250547732E-15   -1.094525689142E-02
   -3.326607793480E-02   -4.825942024071E-15    0.000000000000E+00   -1.650219288476E-04   -4.313075674069E-16
   -1.663679612121E-02   -1.088218928049E-15    1.650219288476E-04    0.000000000000E+00   -1.061097860502E-16
   -4.376426785935E-16    1.094525689142E-02    4.289210932713E-16    9.889415176613E-17    0.000000000000E+00
   1.6291694235588972     
    0.000000000000E+00   -1.415089309434E-14    4.341530105282E-02    2.171895379324E-02    5.612870547209E-16
    1.418336875358E-14    0.000000000000E+00    5.724226733289E-15    1.552592693176E-15   -1.422213937085E-02
   -4.341530105282E-02   -5.739177772967E-15    0.000000000000E+00   -2.415563123238E-04   -4.126464455297E-16
