 FitRangeMin =   40.000000000000000     
 FitRangeMax =   50.000000000000000     

   1  -0.9999986716735E+00   0.1030758475061E+00     0.10747159      40.0000
   2  -0.2227553451633E-07   0.6264476610870E-03     0.00072284      40.0000
   3   0.3119036350213E-05   0.3428081646449E+01     1.55144040      40.0000
   4   0.1150895372998E-04   0.1371948353484E+02     3.51147043      40.0000
   5   0.2080540007070E-04   0.3091769387930E+02     5.49588841      40.0000
