# 1 400
2.163618019435E+00 -1.820225445675E+00
2.216067437673E+00 -1.774029198938E+00
2.269144992657E+00 -1.729868924029E+00
2.322850684386E+00 -1.687694903059E+00
2.377184512861E+00 -1.647455635813E+00
2.432146478081E+00 -1.609098202063E+00
2.487736580047E+00 -1.572568581826E+00
2.543954818757E+00 -1.537811937974E+00
2.600801194214E+00 -1.504772865484E+00
2.658275706415E+00 -1.473395611414E+00
2.716378355362E+00 -1.443624269426E+00
2.775109141054E+00 -1.415402952309E+00
2.834468063492E+00 -1.388675945633E+00
2.894455122675E+00 -1.363387845243E+00
2.955070318604E+00 -1.339483680962E+00
3.016313651277E+00 -1.316909028514E+00
3.078185120696E+00 -1.295610111317E+00
3.140684726861E+00 -1.275533893496E+00
3.203812469771E+00 -1.256628165255E+00
3.267568349426E+00 -1.238841621256E+00
3.331952365827E+00 -1.222123933013E+00
3.396964518973E+00 -1.206425815248E+00
3.462604808864E+00 -1.191699086977E+00
3.528873235501E+00 -1.177896727097E+00
3.595769798883E+00 -1.164972924886E+00
3.663294499011E+00 -1.152883125257E+00
3.731447335884E+00 -1.141584068855E+00
3.800228309502E+00 -1.131033826858E+00
3.869637419865E+00 -1.121191830228E+00
3.939674666974E+00 -1.112018894123E+00
4.010340050829E+00 -1.103477236340E+00
4.081633571429E+00 -1.095530490658E+00
4.153555228774E+00 -1.088143714741E+00
4.226105022864E+00 -1.081283392600E+00
4.299282953700E+00 -1.074917432259E+00
4.373089021281E+00 -1.069015157816E+00
4.447523225608E+00 -1.063547297146E+00
4.522585566680E+00 -1.058485964822E+00
4.598276044497E+00 -1.053804640794E+00
4.674594659060E+00 -1.049478144930E+00
4.751541410368E+00 -1.045482608400E+00
4.829116298421E+00 -1.041795440988E+00
4.907319323220E+00 -1.038395296452E+00
4.986150484765E+00 -1.035262034592E+00
5.065609783054E+00 -1.032376681564E+00
5.145697218089E+00 -1.029721388681E+00
5.226412789869E+00 -1.027279389437E+00
5.307756498395E+00 -1.025034955631E+00
5.389728343666E+00 -1.022973353241E+00
5.472328325683E+00 -1.021080797454E+00
5.555556444444E+00 -1.019344407988E+00
5.639412699952E+00 -1.017752164838E+00
5.723897092204E+00 -1.016292864008E+00
5.809009621202E+00 -1.014956074074E+00
5.894750286945E+00 -1.013732094541E+00
5.981119089434E+00 -1.012611913641E+00
6.068116028668E+00 -1.011587168900E+00
6.155741104648E+00 -1.010650108015E+00
6.243994317372E+00 -1.009793551727E+00
6.332875666843E+00 -1.009010857633E+00
6.422385153058E+00 -1.008295885995E+00
6.512522776019E+00 -1.007642966681E+00
6.603288535725E+00 -1.007046868243E+00
6.694682432177E+00 -1.006502767807E+00
6.786704465374E+00 -1.006006222967E+00
6.879354635316E+00 -1.005553145333E+00
6.972632942004E+00 -1.005139775306E+00
7.066539385437E+00 -1.004762657857E+00
7.161073965616E+00 -1.004418621119E+00
7.256236682540E+00 -1.004104754627E+00
7.352027536209E+00 -1.003818390250E+00
7.448446526624E+00 -1.003557083555E+00
7.545493653784E+00 -1.003318596752E+00
7.643168917689E+00 -1.003100882247E+00
7.741472318340E+00 -1.002902068500E+00
7.840403855736E+00 -1.002720445413E+00
7.939963529877E+00 -1.002554451874E+00
8.040151340764E+00 -1.002402663252E+00
8.140967288396E+00 -1.002263780864E+00
8.242411372774E+00 -1.002136621048E+00
8.344483593897E+00 -1.002020105919E+00
8.447183951765E+00 -1.001913254548E+00
8.550512446379E+00 -1.001815174789E+00
8.654469077738E+00 -1.001725055570E+00
8.759053845843E+00 -1.001642159893E+00
8.864266750693E+00 -1.001565818830E+00
8.970107792288E+00 -1.001495425129E+00
9.076576970628E+00 -1.001430428301E+00
9.183674285714E+00 -1.001370328725E+00
9.291399737546E+00 -1.001314674341E+00
9.399753326122E+00 -1.001263055309E+00
9.508735051444E+00 -1.001215100773E+00
9.618344913512E+00 -1.001170475281E+00
9.728582912325E+00 -1.001128875178E+00
9.839449047883E+00 -1.001090026201E+00
9.950943320186E+00 -1.001053679976E+00
1.006306572924E+01 -1.001019612772E+00
1.017581627503E+01 -1.000987621989E+00
1.028919495757E+01 -1.000957524873E+00
1.040320177685E+01 -1.000929156137E+00
1.051783673288E+01 -1.000902367092E+00
1.063309982566E+01 -1.000877023214E+00
1.074899105518E+01 -1.000853002871E+00
1.086551042145E+01 -1.000830196765E+00
1.098265792446E+01 -1.000808505851E+00
1.110043356422E+01 -1.000787840850E+00
1.121883734072E+01 -1.000768121093E+00
1.133786925397E+01 -1.000749273996E+00
1.145752930396E+01 -1.000731233429E+00
1.157781749070E+01 -1.000713940147E+00
1.169873381418E+01 -1.000697340372E+00
1.182027827441E+01 -1.000681385424E+00
1.194245087139E+01 -1.000666031141E+00
1.206525160511E+01 -1.000651237490E+00
1.218868047557E+01 -1.000636968534E+00
1.231273748279E+01 -1.000623191126E+00
1.243742262674E+01 -1.000609875499E+00
1.256273590744E+01 -1.000596994352E+00
1.268867732489E+01 -1.000584522729E+00
1.281524687908E+01 -1.000572438192E+00
1.294244457002E+01 -1.000560720004E+00
1.307027039770E+01 -1.000549349005E+00
1.319872436213E+01 -1.000538308055E+00
1.332780646331E+01 -1.000527581145E+00
1.345751670123E+01 -1.000517153481E+00
1.358785507589E+01 -1.000507011369E+00
1.371882158730E+01 -1.000497142342E+00
1.385041623546E+01 -1.000487534985E+00
1.398263902036E+01 -1.000478178385E+00
1.411548994200E+01 -1.000469062334E+00
1.424896900040E+01 -1.000460177638E+00
1.438307619553E+01 -1.000451515566E+00
1.451781152742E+01 -1.000443067888E+00
1.465317499604E+01 -1.000434826928E+00
1.478916660142E+01 -1.000426785450E+00
1.492578634353E+01 -1.000418936589E+00
1.506303422240E+01 -1.000411274295E+00
1.520091023801E+01 -1.000403791958E+00
1.533941439036E+01 -1.000396484037E+00
1.547854667946E+01 -1.000389345141E+00
1.561830710531E+01 -1.000382370049E+00
1.575869566790E+01 -1.000375553846E+00
1.589971236723E+01 -1.000368891478E+00
1.604135720332E+01 -1.000362378934E+00
